customer_sk	lifetime_orders	lifetime_value	avg_order_value	avg_review_score	avg_delivery_days	favorite_category	rfm_segment	customer_segment	created_at
93413	1	170.61	170.61	5	8	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93414	3	273.10	91.03	5	6	esporte_lazer	LOYAL_CUSTOMERS	LOYAL	2026-05-15 15:13:42.783
93415	1	52.93	52.93	5	9	cama_mesa_banho	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93416	1	45.86	45.86	5	13	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93417	1	56.10	56.10	5	15	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93418	1	1161.18	1161.18	1	45	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
93419	1	216.64	216.64	5	11	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93420	1	35.84	35.84	5	1	automotivo	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93421	1	93.70	93.70	2	25	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93422	1	74.17	74.17	3	21	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93423	1	97.71	97.71	3	11	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93424	1	100.68	100.68	5	16	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93425	1	73.08	73.08	5	7	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93426	1	80.89	80.89	4	13	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93427	1	226.12	226.12	5	8	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93428	1	65.01	65.01	5	9	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
93429	1	368.75	368.75	5	8	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93430	1	27.80	27.80	1	26	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93431	1	57.23	57.23	5	10	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93432	1	36.84	36.84	5	8	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93433	1	92.85	92.85	5	16	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93434	1	430.04	430.04	1	19	automotivo	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93435	1	70.12	70.12	5	17	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93436	1	137.49	137.49	1	15	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93437	1	64.09	64.09	5	11	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93438	1	370.85	370.85	5	11	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
93439	1	166.94	166.94	5	22	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93440	1	116.94	116.94	4	7	papelaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93441	1	32.72	32.72	1	10	eletronicos	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93442	1	225.96	225.96	1	18	malas_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93443	1	76.88	76.88	4	18	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
93444	1	173.85	173.85	5	13	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93445	1	598.95	598.95	5	20	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93446	1	69.73	69.73	1	NULL	NULL	REGULAR	NEW	2026-05-15 15:13:42.783
93447	1	61.81	61.81	5	6	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
93448	1	249.20	249.20	4	9	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
93449	1	226.95	226.95	4	13	beleza_saude	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93450	1	102.14	102.14	1	10	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93451	1	254.40	254.40	1	NULL	NULL	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93452	1	146.08	146.08	4	21	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93453	1	122.50	122.50	1	34	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93454	1	125.16	125.16	1	29	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93455	1	153.27	153.27	3	19	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93456	1	112.62	112.62	5	11	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93457	1	85.72	85.72	1	7	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93458	1	84.13	84.13	5	8	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93459	1	114.83	114.83	5	7	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93460	1	75.44	75.44	4	5	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93461	1	268.31	268.31	5	7	brinquedos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93462	1	26.77	26.77	4	2	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93463	1	278.56	278.56	4	12	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93464	1	60.00	60.00	4	7	artes	REGULAR	NEW	2026-05-15 15:13:42.783
93465	1	41.72	41.72	5	7	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93466	1	241.74	241.74	5	6	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93467	1	144.31	144.31	5	8	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93468	1	49.31	49.31	5	3	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93469	1	130.69	130.69	5	5	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
93470	1	421.02	421.02	5	16	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93471	1	107.40	107.40	4	8	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93472	1	43.10	43.10	5	12	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93473	1	37.85	37.85	5	8	eletrodomesticos	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93474	1	831.89	831.89	5	3	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93475	1	77.65	77.65	1	NULL	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93476	1	292.11	292.11	3	16	instrumentos_musicais	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93477	1	65.10	65.10	5	1	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93478	1	250.79	250.79	5	9	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93479	1	28.38	28.38	1	NULL	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93480	1	35.59	35.59	1	16	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93481	1	82.56	82.56	4	6	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93482	1	55.88	55.88	4	7	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93483	1	138.96	138.96	5	10	automotivo	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93484	1	47.64	47.64	5	3	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93485	1	163.89	163.89	1	10	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93486	1	138.60	138.60	5	13	unknown	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93487	1	174.86	174.86	5	16	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93488	1	182.66	182.66	4	37	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93489	1	120.81	120.81	5	4	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93490	1	46.43	46.43	4	5	papelaria	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93491	1	417.83	417.83	2	8	brinquedos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93492	1	35.81	35.81	1	61	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93493	1	63.44	63.44	5	5	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
93494	1	105.37	105.37	5	11	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93495	1	67.50	67.50	5	27	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93496	1	107.80	107.80	5	11	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93497	1	135.26	135.26	5	17	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93498	1	39.75	39.75	4	23	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93499	1	133.69	133.69	3	14	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93500	1	408.13	408.13	5	12	utilidades_domesticas	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93501	1	195.92	195.92	5	9	automotivo	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93502	1	266.89	266.89	5	10	telefonia	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93503	1	66.85	66.85	5	14	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93504	1	102.03	102.03	3	4	casa_conforto	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93505	1	100.17	100.17	5	3	pet_shop	REGULAR	NEW	2026-05-15 15:13:42.783
93506	1	196.14	196.14	1	NULL	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93507	1	114.86	114.86	5	13	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93508	1	23.47	23.47	5	1	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93509	1	55.91	55.91	5	8	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93510	1	148.87	148.87	3	9	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93511	1	36.15	36.15	1	8	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93512	1	609.24	609.24	5	13	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93513	1	49.56	49.56	3	8	cama_mesa_banho	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93514	1	243.72	243.72	5	18	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93515	1	117.53	117.53	3	11	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93516	1	73.38	73.38	1	44	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93517	1	212.32	212.32	4	12	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93518	1	110.60	110.60	1	14	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93519	1	44.09	44.09	5	15	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93520	1	659.28	659.28	5	35	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93521	1	176.21	176.21	5	11	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93522	1	161.90	161.90	5	14	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93523	1	77.77	77.77	1	9	unknown	REGULAR	NEW	2026-05-15 15:13:42.783
93524	1	230.96	230.96	3	15	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93525	1	530.04	530.04	5	12	beleza_saude	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93526	1	33.98	33.98	4	8	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93527	1	71.07	71.07	4	5	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93528	1	111.21	111.21	5	4	perfumaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93529	1	135.49	135.49	4	12	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93530	1	406.48	406.48	4	20	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93531	1	45.86	45.86	5	10	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93532	1	63.97	63.97	5	7	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93533	1	153.02	153.02	5	4	brinquedos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93534	1	67.16	67.16	4	8	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93535	1	67.24	67.24	1	9	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93536	1	113.62	113.62	5	5	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93537	1	55.10	55.10	3	12	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93538	1	202.12	202.12	3	NULL	utilidades_domesticas	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93539	1	22.68	22.68	5	10	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
93540	1	718.09	718.09	5	9	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93541	1	68.59	68.59	2	38	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
93542	1	48.62	48.62	4	6	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93543	1	113.42	113.42	2	9	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93544	1	165.99	165.99	4	13	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93545	1	217.61	217.61	1	NULL	NULL	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93546	1	133.36	133.36	1	9	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93547	1	31.89	31.89	5	5	telefonia	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93548	1	30.69	30.69	5	5	telefonia	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93549	1	46.22	46.22	4	19	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93550	2	150.58	75.29	5	7.5	esporte_lazer	AT_RISK	REGULAR	2026-05-15 15:13:42.783
93551	1	92.77	92.77	5	11	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93552	1	74.66	74.66	5	16	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
93553	2	333.17	166.59	3.5	12	papelaria	CHAMPIONS	REGULAR	2026-05-15 15:13:42.783
93554	1	132.39	132.39	5	22	telefonia	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93555	2	113.08	56.54	5	13.5	moveis_decoracao	AT_RISK	REGULAR	2026-05-15 15:13:42.783
93556	1	76.08	76.08	5	13	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93557	1	30.97	30.97	5	4	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93558	1	86.72	86.72	1	14	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93559	1	43.58	43.58	5	8	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93560	1	67.68	67.68	1	NULL	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93561	1	34.84	34.84	5	9	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93562	1	225.16	225.16	2	20	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93563	1	83.23	83.23	1	17	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93564	1	243.35	243.35	5	12	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93565	1	77.79	77.79	5	10	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93566	1	100.93	100.93	4	13	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93567	1	146.50	146.50	4	10	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93568	1	123.46	123.46	5	14	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93569	1	202.55	202.55	4	14	industria_comercio_e_negocios	REGULAR	NEW	2026-05-15 15:13:42.783
93570	1	61.23	61.23	5	7	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93571	1	29.10	29.10	4	12	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93572	1	44.34	44.34	5	11	brinquedos	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93573	1	321.29	321.29	4	12	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93574	1	91.94	91.94	5	5	ferramentas_jardim	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93575	1	90.19	90.19	2	31	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93576	1	570.52	570.52	5	19	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93577	1	144.48	144.48	4	8	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93578	1	554.40	554.40	4	15	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93579	1	38.23	38.23	5	12	informatica_acessorios	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93580	1	156.23	156.23	5	2	utilidades_domesticas	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93581	1	56.99	56.99	5	3	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93582	1	765.76	765.76	5	18	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93583	1	159.51	159.51	5	NULL	beleza_saude	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93584	1	111.85	111.85	4	19	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93585	1	86.84	86.84	1	11	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93586	1	139.59	139.59	4	14	automotivo	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93587	1	155.07	155.07	4	3	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93588	1	66.42	66.42	5	6	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93589	1	199.93	199.93	5	8	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93590	1	47.58	47.58	2	15	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93591	1	299.98	299.98	1	NULL	NULL	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93592	1	31.38	31.38	5	9	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93593	1	99.80	99.80	5	10	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93594	1	41.89	41.89	1	5	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93595	1	249.55	249.55	4	5	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
93596	1	192.98	192.98	3	4	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93597	1	162.96	162.96	1	15	climatizacao	REGULAR	NEW	2026-05-15 15:13:42.783
93598	1	465.18	465.18	1	NULL	NULL	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93599	1	59.01	59.01	5	7	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93600	1	65.62	65.62	5	16	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93601	1	68.67	68.67	4	15	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93602	1	77.57	77.57	5	19	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93603	1	99.23	99.23	5	10	fashion_bolsas_e_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93604	1	706.71	706.71	1	13	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93605	1	35.55	35.55	5	24	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93606	1	195.42	195.42	5	9	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93607	1	27.39	27.39	5	6	automotivo	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93608	1	206.76	206.76	5	19	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93609	1	69.90	69.90	5	17	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93610	1	73.96	73.96	5	13	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93611	1	46.00	46.00	4	24	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93612	1	288.31	288.31	4	8	informatica_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93613	1	129.11	129.11	3	6	perfumaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93614	1	57.68	57.68	5	5	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93615	1	108.45	108.45	5	4	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93616	2	1447.02	723.51	5	23	bebes	LOYAL_CUSTOMERS	REGULAR	2026-05-15 15:13:42.783
93617	1	52.53	52.53	3	35	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93618	1	316.40	316.40	5	4	construcao_ferramentas_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
93619	1	100.21	100.21	2	2	eletrodomesticos	REGULAR	NEW	2026-05-15 15:13:42.783
93620	1	73.48	73.48	5	7	malas_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93621	1	159.75	159.75	5	13	beleza_saude	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93622	1	259.56	259.56	5	28	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93623	1	70.17	70.17	3	NULL	NULL	REGULAR	NEW	2026-05-15 15:13:42.783
93624	1	122.62	122.62	5	2	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
93625	1	70.32	70.32	4	11	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93626	1	246.26	246.26	1	29	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
93627	1	19.33	19.33	5	5	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93628	1	245.76	245.76	5	9	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93629	2	88.72	44.36	5	16	pet_shop	LOYAL_CUSTOMERS	REGULAR	2026-05-15 15:13:42.783
93630	1	59.80	59.80	4	6	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93631	1	96.02	96.02	5	12	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93632	1	286.09	286.09	1	NULL	informatica_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93633	1	99.20	99.20	5	4	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93634	2	86.75	43.38	1	15	alimentos	REGULAR	REGULAR	2026-05-15 15:13:42.783
93635	1	253.74	253.74	5	27	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93636	1	89.56	89.56	5	14	eletronicos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93637	1	135.59	135.59	4	14	consoles_games	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93638	1	78.78	78.78	5	4	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93639	1	806.46	806.46	3	13	ferramentas_jardim	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93640	1	47.38	47.38	5	6	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
93641	1	130.58	130.58	5	7	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93642	1	145.56	145.56	1	NULL	consoles_games	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93643	1	132.17	132.17	5	6	perfumaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93644	1	68.13	68.13	3	29	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
93645	1	43.00	43.00	4	10	alimentos	REGULAR	NEW	2026-05-15 15:13:42.783
93646	1	34.00	34.00	5	10	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93647	1	73.27	73.27	5	12	audio	REGULAR	NEW	2026-05-15 15:13:42.783
93648	1	170.73	170.73	1	17	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93649	1	35.77	35.77	3	8	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93650	1	248.57	248.57	5	6	malas_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93651	1	59.83	59.83	5	12	unknown	REGULAR	NEW	2026-05-15 15:13:42.783
93652	1	77.57	77.57	4	21	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93653	1	71.06	71.06	1	32	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93654	1	70.40	70.40	5	4	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
93655	1	66.39	66.39	5	5	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93656	1	107.78	107.78	3	13	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93657	1	63.29	63.29	1	22	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
93658	1	51.69	51.69	5	16	climatizacao	REGULAR	NEW	2026-05-15 15:13:42.783
93659	1	54.13	54.13	5	6	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93660	1	79.61	79.61	5	7	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93661	1	56.85	56.85	3	6	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93662	1	72.05	72.05	5	10	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93663	1	26.77	26.77	5	1	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93664	1	62.91	62.91	5	7	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93665	1	286.84	286.84	5	13	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93666	1	82.33	82.33	5	6	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93667	1	51.75	51.75	1	36	unknown	REGULAR	NEW	2026-05-15 15:13:42.783
93668	1	213.80	213.80	5	21	unknown	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93669	1	41.05	41.05	5	13	dvds_blu_ray	REGULAR	NEW	2026-05-15 15:13:42.783
93670	1	370.33	370.33	5	7	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93671	1	175.85	175.85	4	6	ferramentas_jardim	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93672	1	51.54	51.54	5	4	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93673	1	246.84	246.84	5	16	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
93674	1	38.75	38.75	5	6	construcao_ferramentas_jardim	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93675	1	84.12	84.12	5	18	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93676	1	55.00	55.00	5	7	unknown	REGULAR	NEW	2026-05-15 15:13:42.783
93677	1	44.20	44.20	4	5	utilidades_domesticas	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93678	1	158.38	158.38	5	7	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
