seller_sk	seller_id	seller_zip_code_prefix	seller_city	seller_state	first_sale_date	last_sale_date	total_orders	total_items_sold	total_sales_amount	avg_item_price	is_top_seller	dwh_create_date
2520	cf6f6bc4df3999b9c6440f124fb2f687	4937	sao paulo	SP	2017-05-01	2017-05-01	1	1	3.50	3.50	0	2026-05-13 13:24:56.700
2521	cf8ab1616079e2793aa29d524df01bb1	4088	sao paulo	SP	2017-12-01	2018-03-09	9	9	14391.00	1599.00	0	2026-05-13 13:24:56.700
2522	cfa5ab0e4d3fc212fd0b3410e7081c62	36500	uba	MG	2017-10-15	2018-08-20	16	21	6180.80	294.32	0	2026-05-13 13:24:56.700
2523	cfb1a033743668a192316f3c6d1d2671	18110	votorantim	SP	2017-02-01	2018-08-10	147	184	12803.64	69.58	0	2026-05-13 13:24:56.700
2524	cfd7ddab722b902f7ac5b5f3ba6d723d	32372	contagem	MG	2018-06-07	2018-08-02	12	13	3385.03	260.39	0	2026-05-13 13:24:56.700
2525	cfe94489ddd337d1e29e12f2a7205d10	3178	sao paulo	SP	2018-02-26	2018-08-22	20	24	2376.00	99.00	0	2026-05-13 13:24:56.700
2526	d03698c2efd04a549382afa6623e27fb	45658	ilheus	BA	2016-10-07	2018-07-31	18	21	8865.47	422.17	0	2026-05-13 13:24:56.700
2527	d05ae8f7a5bd1d2a690a44cd079e4e27	22775	rio de janeiro	RJ	2017-04-22	2018-08-18	78	81	13436.00	165.88	0	2026-05-13 13:24:56.700
2528	d06d019f72a04e5497a0b64190af170c	6703	cotia	SP	2018-03-28	2018-08-21	17	17	2415.93	142.11	0	2026-05-13 13:24:56.700
2529	d0d70d21e2234dd7cd3cf63fe414148a	58865	sao bento	PB	2018-06-28	2018-08-15	8	9	598.40	66.49	0	2026-05-13 13:24:56.700
2530	d101c6da914ae3d53f7bee42283f2fe2	8072	sao paulo	SP	2016-10-05	2017-05-30	13	16	1297.40	81.09	0	2026-05-13 13:24:56.700
2531	d12c926d74ceff0a90a21184466ce161	2634	sao paulo	SP	2016-10-06	2018-05-13	78	99	3944.18	39.84	0	2026-05-13 13:24:56.700
2532	d13e50eaa47b4cbe9eb81465865d8cfc	9210	santo andre	SP	2018-08-04	2018-08-28	67	69	7155.05	103.70	0	2026-05-13 13:24:56.700
2533	d149de2f383552baea37a7198c2296ce	4193	sao paulo	SP	2018-08-20	2018-08-27	3	3	320.70	106.90	0	2026-05-13 13:24:56.700
2534	d1582f4043306e6b91afa6a8a884f898	3445	sao paulo	SP	2017-11-20	2018-02-12	9	9	990.00	110.00	0	2026-05-13 13:24:56.700
2535	d17f467e4bf608a510c20d82f4ba3b6b	95098	caxias do sul	RS	2018-07-17	2018-07-31	12	12	3021.66	251.81	0	2026-05-13 13:24:56.700
2536	d180e07dc1e58c31c3f0cd599dc4d945	30620	belo horizonte	MG	2018-01-26	2018-01-26	1	1	58.80	58.80	0	2026-05-13 13:24:56.700
2537	d197aa8fbc64087f61984deef05f6227	12224	sao jose dos campos	SP	2018-05-16	2018-08-21	6	7	519.09	74.16	0	2026-05-13 13:24:56.700
2538	d1a1b40ec554c593a1a99366746289dd	85501	pato branco	PR	2017-01-26	2017-01-26	1	1	49.70	49.70	0	2026-05-13 13:24:56.700
2539	d1a5cc844736958c11b8efab9a2b4c87	80310	curitiba	PR	2017-10-23	2017-10-23	1	1	237.60	237.60	0	2026-05-13 13:24:56.700
2540	d1aa1ec0839dcab73a6161130eb1f94a	80220	curitiba	PR	2017-04-19	2017-04-19	1	1	119.90	119.90	0	2026-05-13 13:24:56.700
2541	d1b65fc7debc3361ea86b5f14c68d2e2	13844	mogi guacu	SP	2017-03-28	2018-06-06	40	41	11703.07	285.44	0	2026-05-13 13:24:56.700
2542	d1b9d4be4b6f9ebd85f8acd6745ba612	34006	nova lima	MG	2017-10-11	2018-08-21	11	11	1154.35	104.94	0	2026-05-13 13:24:56.700
2543	d1c281d3ae149232351cd8c8cc885f0d	14940	ibitinga	SP	2017-02-14	2018-08-16	215	240	26942.60	112.26	0	2026-05-13 13:24:56.700
2544	d1c7fa84e48cfa21a0e595167c1c500e	99730	jacutinga	RS	2018-03-24	2018-07-23	12	12	1156.03	96.34	0	2026-05-13 13:24:56.700
2545	d1e2fe627180431ffda076abb303c56f	25900	rio de janeiro	RJ	2018-03-23	2018-03-23	1	1	289.00	289.00	0	2026-05-13 13:24:56.700
2546	d1ef48b38baca7e831711c4a0aeb398f	86800	apucarana	PR	2018-02-23	2018-07-25	29	35	1469.12	41.97	0	2026-05-13 13:24:56.700
2547	d20b021d3efdf267a402c402a48ea64b	14940	ibitinga	SP	2017-02-26	2018-07-30	90	106	4140.17	39.06	0	2026-05-13 13:24:56.700
2548	d23019c84ffae2d5ef2270367b8605fc	86073	londrina	PR	2017-10-10	2018-08-22	39	39	29205.10	748.85	0	2026-05-13 13:24:56.700
2549	d2374cbcbb3ca4ab1086534108cc3ab7	14940	ibitinga	SP	2017-02-10	2018-08-21	524	631	21223.92	33.64	0	2026-05-13 13:24:56.700
2550	d2572f31e9023e9850ef986a636ff9bf	30640	belo horizonte	MG	2017-03-25	2017-03-25	1	1	279.00	279.00	0	2026-05-13 13:24:56.700
2551	d25aa0aaacb370e912f8cf6efeba38b3	89108	massaranduba	SC	2018-03-11	2018-08-14	17	21	2658.45	126.59	0	2026-05-13 13:24:56.700
2552	d263fa444c1504a75cbca5cc465f592a	13478	americana	SP	2018-07-24	2018-07-24	1	1	399.00	399.00	0	2026-05-13 13:24:56.700
2553	d26aa40b90272d4843d63be7c1462c8d	3065	sao paulo	SP	2018-07-11	2018-08-01	2	2	152.90	76.45	0	2026-05-13 13:24:56.700
2554	d297f1055de2956aedfd3b04113dce3e	13382	nova odessa	SP	2018-08-20	2018-08-20	1	1	54.30	54.30	0	2026-05-13 13:24:56.700
2555	d29ba1220fb8634fa3a107e54497b8a4	13560	sao carlos	SP	2018-04-15	2018-08-15	9	9	724.94	80.55	0	2026-05-13 13:24:56.700
2556	d2df77822373f19934e87694d8640767	86706	arapongas	PR	2018-04-18	2018-04-26	2	2	155.90	77.95	0	2026-05-13 13:24:56.700
2557	d2e753bb80b7d4faa77483ed00edc8ca	45810	porto seguro	BA	2017-10-06	2018-05-18	14	15	1320.70	88.05	0	2026-05-13 13:24:56.700
2558	d2f3e277560ed4c6361284429b00f037	12942	atibaia	SP	2017-07-08	2017-10-08	7	7	320.55	45.79	0	2026-05-13 13:24:56.700
2559	d32e3909cfb714fb2a6cb092c85b9c5f	13215	jundiai	SP	2017-08-10	2018-04-25	10	11	2827.90	257.08	0	2026-05-13 13:24:56.700
2560	d354c38a7182125a748cb10474fe963b	28495	aperibe	RJ	2017-05-02	2018-03-16	18	20	1610.33	80.52	0	2026-05-13 13:24:56.700
2561	d3674f271c91f824f82d24d92011f669	72233	brasilia	DF	2017-07-07	2018-08-12	20	20	1718.30	85.92	0	2026-05-13 13:24:56.700
2562	d36b07fd3c5088e477a72d1fccfe29d4	18200	itapetininga	SP	2017-05-06	2017-05-06	1	1	328.90	328.90	0	2026-05-13 13:24:56.700
2563	d379f449f2a3b271bc01c0782020f705	35500	divinopolis	MG	2017-01-28	2018-08-22	28	29	4423.06	152.52	0	2026-05-13 13:24:56.700
2564	d3891911c2feae53c52fea2bd14054e5	6760	sao paulo	SP	2018-06-04	2018-06-19	2	2	141.00	70.50	0	2026-05-13 13:24:56.700
2565	d3dcf0604eabf0224fbd5948b5e02f69	3654	sao paulo	SP	2018-02-15	2018-07-27	9	9	2902.30	322.48	0	2026-05-13 13:24:56.700
2566	d3e7d37c0df9aef383f3f2a15b0dddfb	83050	sao jose dos pinhais	PR	2018-07-22	2018-07-22	1	1	161.00	161.00	0	2026-05-13 13:24:56.700
2567	d3f39f05462b79a4562d35893a28f159	13730	mococa	SP	2017-06-21	2018-06-17	34	38	2411.30	63.46	0	2026-05-13 13:24:56.700
2568	d4828feed4cda2cd9d6b37899a95a71e	63020	juzeiro do norte	CE	2018-08-07	2018-08-07	1	1	39.90	39.90	0	2026-05-13 13:24:56.700
2569	d4910f1cdcfdabd48d6b316e395d4a23	9190	santo andre	SP	2018-08-10	2018-08-17	11	12	1146.88	95.57	0	2026-05-13 13:24:56.700
2570	d4a5e99e0dd915df64ba55a7fbd583fd	5041	sao paulo	SP	2017-10-26	2017-10-26	2	6	65.15	10.86	0	2026-05-13 13:24:56.700
2571	d4d99b60c4c94cd35acd502cec65dc8d	4904	sao paulo	SP	2016-10-09	2016-10-09	1	1	72.90	72.90	0	2026-05-13 13:24:56.700
2572	d4e12e7884759a14fa0f5f896c791cae	2242	sao paulo	SP	2017-09-07	2018-07-23	29	32	1400.00	43.75	0	2026-05-13 13:24:56.700
2573	d4e4b5192cba4e0e66eb12a9d347239d	85904	toledo	PR	2017-03-14	2017-11-06	12	12	441.80	36.82	0	2026-05-13 13:24:56.700
2574	d4f117125b59ce73c3302f88ee40c458	4058	sao paulo	SP	2017-12-05	2018-08-12	17	17	783.29	46.08	0	2026-05-13 13:24:56.700
2575	d4f91e8be86b38da2ee35bc489645a9d	12512	guaratingueta	SP	2016-10-08	2016-10-08	1	1	49.99	49.99	0	2026-05-13 13:24:56.700
2576	d4ffeb15b67e81ff9af2b4252d99fb7e	12943	atibaia	SP	2018-04-26	2018-07-27	11	12	1400.40	116.70	0	2026-05-13 13:24:56.700
2577	d50d79cb34e38265a8649c383dcffd48	8290	sao paulo	SP	2016-10-08	2018-08-10	70	70	13012.42	185.89	0	2026-05-13 13:24:56.700
2578	d51e0a403fe2e689ece6c73359d96e12	17580	pompeia	SP	2017-08-21	2018-07-25	19	26	7790.00	299.62	0	2026-05-13 13:24:56.700
2579	d52cbce9845184537284a23c3bc3da0e	88495	garopaba	SC	2018-02-02	2018-03-02	2	4	75.00	18.75	0	2026-05-13 13:24:56.700
2580	d558ebe531605a1285ab2b1bc3256dfb	35501	divinopolis	MG	2018-03-16	2018-06-09	3	3	709.00	236.33	0	2026-05-13 13:24:56.700
2581	d566c37fa119d5e66c4e9052e83ee4ea	4131	sao paulo	SP	2018-03-16	2018-08-26	65	73	5145.70	70.49	0	2026-05-13 13:24:56.700
2582	d57e18d5f73c7ccb7f7339b61166898d	3613	sao paulo	SP	2017-09-10	2018-08-21	61	63	3187.70	50.60	0	2026-05-13 13:24:56.700
2583	d58d521f3789def2e7a22715e0badd93	3643	sao paulo	SP	2017-11-10	2018-03-20	2	2	65.98	32.99	0	2026-05-13 13:24:56.700
2584	d594982fd877af63ace38ea1fca27c76	1031	sao paulo	SP	2018-06-29	2018-08-21	7	7	217.04	31.01	0	2026-05-13 13:24:56.700
2585	d598f929fc44e1e38678e7f47250ec04	73801	formosa	GO	2018-06-22	2018-06-22	1	1	69.90	69.90	0	2026-05-13 13:24:56.700
2586	d5b9a084373da994a6e37f732169a853	9182	santo andre	SP	2018-01-20	2018-05-07	7	7	1769.00	252.71	0	2026-05-13 13:24:56.700
2587	d5ba419e26d246a0719437cf37d9b46d	3437	sao paulo	SP	2017-05-05	2018-08-22	34	35	4061.40	116.04	0	2026-05-13 13:24:56.700
2588	d5c530f4884a75ae0dba9c148718d278	35660	centro	MG	2017-09-15	2017-11-28	6	9	280.88	31.21	0	2026-05-13 13:24:56.700
2589	d624126b9206f595fb3fbb6ba03b28a8	80045	curitiba	PR	2017-05-14	2018-08-16	23	28	7198.80	257.10	0	2026-05-13 13:24:56.700
2590	d63c73efd41eb002280e7ec831424edb	13405	piracicaba	SP	2017-11-20	2017-11-20	2	2	5598.00	2799.00	0	2026-05-13 13:24:56.700
2591	d63f306de130e0391d38a792541723b8	3236	sao paulo	SP	2018-08-20	2018-08-20	1	1	49.00	49.00	0	2026-05-13 13:24:56.700
2592	d650b663c3b5f6fb392b6326366efa9a	6713	cotia	SP	2017-12-03	2018-08-13	60	60	19242.90	320.72	0	2026-05-13 13:24:56.700
2593	d65f31d2413268e671989503f6cf9993	13160	artur nogueira	SP	2017-02-07	2017-03-05	2	3	488.80	162.93	0	2026-05-13 13:24:56.700
2594	d66c11a9572221d92fbb8c4897db5f9b	20770	rio de janeiro	RJ	2018-06-23	2018-08-22	16	16	776.56	48.53	0	2026-05-13 13:24:56.700
2595	d66c305afaec317ebee552073a674429	33936	ribeirao das neves	MG	2017-01-11	2017-05-19	41	47	4886.46	103.97	0	2026-05-13 13:24:56.700
2596	d673a59aac7a70d8b01e6902bf090a11	14940	ibitinga	SP	2017-10-31	2018-08-23	79	84	3908.94	46.54	0	2026-05-13 13:24:56.700
2597	d6ab728cf30867cf3f1a2e216ae2f9b7	3185	sao paulo	SP	2018-03-12	2018-08-21	12	14	2002.00	143.00	0	2026-05-13 13:24:56.700
2598	d6b1ce66b035a475f00c017792ff9769	13327	salto	SP	2018-03-17	2018-08-26	92	108	12277.40	113.68	0	2026-05-13 13:24:56.700
2599	d6b664fa0667064c6d76394e7848d790	14801	araraquara	SP	2017-05-04	2018-05-16	6	6	6080.00	1013.33	0	2026-05-13 13:24:56.700
2600	d6cd01c59123df02fc226eadbadb5f89	1207	sao paulo	SP	2018-01-11	2018-05-28	2	3	244.90	81.63	0	2026-05-13 13:24:56.700
2601	d71d863e5ef30d94e440c11be17dcd8f	6144	osasco	SP	2017-10-15	2018-05-19	29	36	11900.90	330.58	0	2026-05-13 13:24:56.700
2602	d73cbd89533ce8b041a9190241453ac8	36525	guiricema	MG	2017-03-23	2017-07-31	4	4	368.60	92.15	0	2026-05-13 13:24:56.700
2603	d7485b33791774c36108f8c69602d48d	81020	curitiba	PR	2018-04-06	2018-07-24	10	10	399.82	39.98	0	2026-05-13 13:24:56.700
2604	d7827b2af99326a03b0ed9c7a24db0d3	86076	londrina	SP	2018-04-12	2018-04-12	1	1	1455.00	1455.00	0	2026-05-13 13:24:56.700
2605	d79e8478eed9999493990b44955fb22e	20081	rio de janeiro / rio de janeiro	RJ	2018-06-28	2018-08-19	5	5	721.89	144.38	0	2026-05-13 13:24:56.700
2606	d7ab82074b5f1dfba46db123df101bff	12941	atibaia	SP	2018-01-03	2018-01-04	2	3	38.67	12.89	0	2026-05-13 13:24:56.700
2607	d7b2377bae6ace1b11fc69a11900ac36	2415	sao paulo	SP	2017-08-31	2017-11-29	4	4	329.60	82.40	0	2026-05-13 13:24:56.700
2608	d7d517afce974cd491b8d52bb5b5b1fc	3508	sao paulo	SP	2018-08-16	2018-08-16	1	1	89.99	89.99	0	2026-05-13 13:24:56.700
2609	d7f1cfc638473be93baedbfd02208016	26112	belford roxo	RJ	2018-07-19	2018-07-19	1	1	30.00	30.00	0	2026-05-13 13:24:56.700
2610	d85efbc8eff2b7adf524e2820569adc8	5268	sao paulo	SP	2018-05-12	2018-05-12	1	1	55.00	55.00	0	2026-05-13 13:24:56.700
2611	d8b8f2cf9ff6ba0389072541cb42498c	73813	formosa	GO	2018-05-23	2018-05-23	1	1	149.00	149.00	0	2026-05-13 13:24:56.700
2612	d8bf0fc082fd4a77fc2e5679b6c00133	3184	sao paulo	SP	2018-07-20	2018-07-20	1	1	139.90	139.90	0	2026-05-13 13:24:56.700
2613	d8c7ba53e7e38711eaef8c2849d6d2e1	87120	floresta	PR	2018-05-08	2018-08-21	22	22	1190.87	54.13	0	2026-05-13 13:24:56.700
2614	d8cf3b6a2151949f930d0252b180ec42	87160	mandaguacu	PR	2018-04-13	2018-06-21	6	19	623.70	32.83	0	2026-05-13 13:24:56.700
2615	d8d9567d0bfb0bc7eb845a205ba42657	3688	sao paulo	SP	2018-03-28	2018-08-22	4	4	74.60	18.65	0	2026-05-13 13:24:56.700
2616	d8dd176509baa37f359644d082bf7f7b	9570	sao caetano do sul	SP	2017-11-16	2017-11-25	2	2	198.00	99.00	0	2026-05-13 13:24:56.700
2617	d90fe2229fee1a5da999ccd0c06c1667	3416	sao paulo	SP	2018-07-22	2018-08-08	3	3	450.00	150.00	0	2026-05-13 13:24:56.700
2618	d91fb3b7d041e83b64a00a3edfb37e4f	11704	praia grande	SP	2017-02-07	2018-08-24	535	536	40889.74	76.29	0	2026-05-13 13:24:56.700
2619	d921b68bf747894be13a97ae52b0f386	35570	formiga	MG	2018-04-17	2018-08-22	77	77	15645.80	203.19	0	2026-05-13 13:24:56.700
2620	d93844a9c55ba7ce353388bcf849ea56	82320	curitiba	PR	2017-03-15	2018-04-29	12	14	2708.50	193.46	0	2026-05-13 13:24:56.700
2621	d93919c944be9cff128f6c9cb899eacb	13375	mombuca	SP	2017-11-29	2018-07-24	33	33	2666.70	80.81	0	2026-05-13 13:24:56.700
2622	d93b8458c6fe139d85cfa5eadbf55bd2	2238	sao paulo	SP	2017-11-19	2017-11-19	1	1	19.90	19.90	0	2026-05-13 13:24:56.700
2623	d9442042130b7fe579d1295f9f4a248f	3550	sao paulo	SP	2017-04-23	2017-09-11	19	22	772.16	35.10	0	2026-05-13 13:24:56.700
2624	d94a40fd42351c259927028d163af842	37443	baependi	MG	2017-07-22	2018-08-05	101	110	13823.80	125.67	0	2026-05-13 13:24:56.700
2625	d94ba08b99bedd6a5f6c875ecc4a6fac	86800	apucarana	PR	2017-04-12	2017-07-27	9	10	599.00	59.90	0	2026-05-13 13:24:56.700
2626	d97df38225e5abadaff1e72cb72b823c	9560	sao caetano do sul	SP	2017-11-03	2018-08-08	29	29	1846.00	63.66	0	2026-05-13 13:24:56.700
2627	d98eec89afa3380e14463da2aabaea72	90010	porto alegre	RS	2017-01-18	2018-08-27	168	183	6968.53	38.08	0	2026-05-13 13:24:56.700
2628	d9a84e1403de8da0c3aa531d6d108ba6	3562	sao paulo	SP	2018-02-22	2018-08-28	54	59	1425.20	24.16	0	2026-05-13 13:24:56.700
2629	d9b00a97818674c7f8d8b1ef0e689679	84035	ponta grossa	PR	2018-08-14	2018-08-14	1	1	69.90	69.90	0	2026-05-13 13:24:56.700
2630	d9bd94811c3338dceb4181f3dbc0c73e	4186	sao paulo	SP	2018-05-01	2018-08-21	54	61	6911.02	113.30	0	2026-05-13 13:24:56.700
2631	d9c349beabc06aa6ff1c6d68b5e9e22e	3586	sao paulo	SP	2018-04-30	2018-04-30	1	1	168.10	168.10	0	2026-05-13 13:24:56.700
2632	d9cb0052a666de5308b32f32ad5f1b1c	15400	olimpia	SP	2018-01-19	2018-05-15	3	3	231.90	77.30	0	2026-05-13 13:24:56.700
2633	d9cd369bffa979d1634f8e1318bf2f1b	15115	bady bassitt	SP	2018-05-13	2018-08-10	3	3	678.00	226.00	0	2026-05-13 13:24:56.700
2634	d9d43faf741ceaa8da52fdbb81d9e0e3	36010	juiz de fora	SP	2018-04-05	2018-08-07	6	8	210.00	26.25	0	2026-05-13 13:24:56.700
2635	d9e7e7778b32987280a6f2cb9a39c57d	3304	sao paulo	SP	2018-01-10	2018-06-05	11	13	722.50	55.58	0	2026-05-13 13:24:56.700
2636	d9e8c084b68fe958861d8f2c21202e6b	5528	sao paulo	SP	2017-10-05	2018-07-20	9	12	3050.00	254.17	0	2026-05-13 13:24:56.700
2637	da03c298e3999e9d828591fc2179d109	4041	sao paulo	SP	2017-12-04	2018-02-28	4	5	787.70	157.54	0	2026-05-13 13:24:56.700
2638	da20530872245d6cd9d2f5725613c430	95650	igrejinha	RS	2017-10-18	2017-10-26	2	3	314.96	104.99	0	2026-05-13 13:24:56.700
2639	da2782c804606d2a5d8e1760dbb3e7ec	2022	sao paulo	SP	2017-11-26	2017-11-26	1	1	89.00	89.00	0	2026-05-13 13:24:56.700
2640	da3fede3469bf49b7293ce3fc45b294d	8743	mogi das cruzes	SP	2018-03-17	2018-03-17	1	1	44.90	44.90	0	2026-05-13 13:24:56.700
2641	da4d149c0ddbac90557103ac0a0ec356	9861	sbc	SP	2018-08-20	2018-08-20	1	1	730.00	730.00	0	2026-05-13 13:24:56.700
2642	da6a60cc8cc724fe51be021ff8be779c	28941	sao pedro da aldeia	RJ	2018-05-21	2018-08-17	12	13	728.79	56.06	0	2026-05-13 13:24:56.700
2643	da7039f29f90ce5b4846ffc0fcc93beb	9041	santo andre	SP	2018-05-09	2018-08-18	17	18	1259.10	69.95	0	2026-05-13 13:24:56.700
2644	da8622b14eb17ae2831f4ac5b9dab84a	13405	piracicaba	SP	2017-02-05	2018-08-28	1314	1551	160236.57	103.31	1	2026-05-13 13:24:56.700
2645	dace965ca58120f92f8d742a9fa1864b	14015	sao paulo	SP	2018-03-25	2018-05-19	8	8	1442.00	180.25	0	2026-05-13 13:24:56.700
2646	dadc51ef321949ec9a3ab25cd902e23d	4821	sao paulo	SP	2017-09-15	2017-09-15	1	1	85.00	85.00	0	2026-05-13 13:24:56.700
2647	daeb5653dd96c1b11860f72209795012	31310	belo horizonte	MG	2017-09-07	2018-08-10	40	41	2305.90	56.24	0	2026-05-13 13:24:56.700
2648	daf565f087a52def0fd5c5825b3661bc	88350	brusque	SC	2018-06-16	2018-08-22	9	9	813.90	90.43	0	2026-05-13 13:24:56.700
2649	db1f0f7c7e5e87f40b62226f020bb297	83322	pinhais	PR	2017-04-03	2017-05-09	3	3	59.01	19.67	0	2026-05-13 13:24:56.700
2650	db2956745b3a8e9f3785c99f34b5d25e	11600	sao sebastiao	SP	2018-04-14	2018-08-10	47	48	8599.00	179.15	0	2026-05-13 13:24:56.700
2651	db4350fd57ae30082dec7acbaacc17f9	3126	sao paulo	SP	2017-03-06	2018-08-21	137	146	3331.31	22.82	0	2026-05-13 13:24:56.700
2652	db46ca7bce82b11f7e247539271fc390	23080	rio de janeiro	RJ	2017-03-21	2017-07-05	16	16	933.97	58.37	0	2026-05-13 13:24:56.700
2653	db6a4d4b5f1f5f98820ce6ce2619e2de	2968	sao paulo	SP	2018-01-08	2018-01-08	1	1	135.99	135.99	0	2026-05-13 13:24:56.700
2654	db7ed69a53aa9fb1c01930ba54a88bbe	13820	jaguariuna	SP	2018-06-22	2018-06-22	1	1	109.00	109.00	0	2026-05-13 13:24:56.700
2655	dbb9b48c841a0e39e21f98e1a6b2ec3e	3929	sao paulo	SP	2017-01-11	2018-06-26	108	118	7186.85	60.91	0	2026-05-13 13:24:56.700
2656	dbbcfe2c8d026742134ac3e28ccde274	81630	curitiba	PR	2017-07-25	2018-06-06	4	4	308.59	77.15	0	2026-05-13 13:24:56.700
2657	dbc22125167c298ef99da25668e1011f	37564	borda da mata	MG	2017-04-09	2018-08-23	406	429	33776.78	78.73	0	2026-05-13 13:24:56.700
2658	dbc51f5e45d654ecc16cb68e6817ecea	14402	franca	SP	2017-02-24	2017-02-24	1	1	199.99	199.99	0	2026-05-13 13:24:56.700
2659	dbd66278cbfe1aa1000f90a217ca4695	5588	sao paulo	SP	2017-11-25	2018-08-23	85	99	4928.90	49.79	0	2026-05-13 13:24:56.700
2660	dbdd0ec73a4817971d962698f2fea022	60710	fortaleza	CE	2018-04-30	2018-08-19	16	16	6384.00	399.00	0	2026-05-13 13:24:56.700
2661	dbec9a0a7efeff029d4d9dce7dc4cc95	31920	belo horizonte	MG	2018-06-15	2018-08-14	3	3	1170.00	390.00	0	2026-05-13 13:24:56.700
2662	dc120d932ddf9d4dfb6fd68beefda622	83010	sao jose dos pinhais	PR	2018-04-25	2018-04-25	1	1	130.00	130.00	0	2026-05-13 13:24:56.700
2663	dc317f341ab0e22f39acbd9dbf9b4a1f	94910	cachoeirinha	RS	2017-01-16	2018-07-01	55	58	18988.40	327.39	0	2026-05-13 13:24:56.700
2664	dc4a0fc896dc34b0d5bfec8438291c80	14940	ibitinga	SP	2017-02-04	2018-08-20	231	249	24180.77	97.11	0	2026-05-13 13:24:56.700
2665	dc50afafdfa325eadc890c7fa42a8f4e	87050	maringa	PR	2018-06-25	2018-08-11	4	4	424.20	106.05	0	2026-05-13 13:24:56.700
2666	dc64d75cc406bb0697be983831430e60	31560	belo horizonte	MG	2018-05-22	2018-08-16	4	4	813.00	203.25	0	2026-05-13 13:24:56.700
2667	dc7192adf8ba09569261f4a8d576afe0	18401	itapeva	SP	2018-07-22	2018-08-22	7	8	917.00	114.63	0	2026-05-13 13:24:56.700
2668	dc8798cbf453b7e0f98745e396cc5616	5455	sao paulo	SP	2016-10-05	2017-11-20	41	51	2056.30	40.32	0	2026-05-13 13:24:56.700
2669	dcb7367a92f5ffb89f1e2152ed260285	17700	osvaldo cruz	SP	2018-03-18	2018-03-18	1	1	79.90	79.90	0	2026-05-13 13:24:56.700
2670	dcf3755cefcdc158ad0b7bdde51e871b	96503	cachoeira do sul	RS	2018-03-18	2018-08-11	3	3	269.70	89.90	0	2026-05-13 13:24:56.700
2671	dd264199fc8b687ad029de7de6d760e6	85815	cascavel	PR	2017-01-19	2017-01-19	1	1	87.90	87.90	0	2026-05-13 13:24:56.700
2672	dd2bdf855a9172734fbc3744021ae9b9	31255	belo horizonte	MG	2016-10-05	2018-01-03	108	113	10816.70	95.72	0	2026-05-13 13:24:56.700
2673	dd39ad39b5d3df33037e141c72497ba6	4282	sao paulo	SP	2017-05-03	2017-06-10	2	2	135.80	67.90	0	2026-05-13 13:24:56.700
2674	dd4d95ba2d15c071e6c695e2ef6ce169	29315	cachoeiro de itapemirim	ES	2018-07-08	2018-08-12	4	4	1748.00	437.00	0	2026-05-13 13:24:56.700
2675	dd533b429f380718b70ad9922c294bae	14781	barretos	SP	2017-03-31	2018-03-07	41	45	2819.77	62.66	0	2026-05-13 13:24:56.700
2676	dd5450b022b2d00a2145a66331e1aef6	89208	joinville	SC	2018-06-29	2018-06-29	1	1	59.00	59.00	0	2026-05-13 13:24:56.700
2677	dd55f1bb788714a40e7954c3be6df745	1021	sao paulo	SP	2017-11-10	2018-07-16	35	37	7041.76	190.32	0	2026-05-13 13:24:56.700
2678	dd58ee93286b0821565574c570e9e1dc	81650	curitiba	PR	2017-01-30	2017-05-06	2	2	2948.00	1474.00	0	2026-05-13 13:24:56.700
2679	dd7ddc04e1b6c2c614352b383efe2d36	3471	sao paulo	SP	2017-04-26	2018-07-25	122	143	9178.51	64.19	0	2026-05-13 13:24:56.700
2680	dd88d13bea9e4c2bf47daf224f8141e5	95900	lajeado	RS	2018-04-10	2018-04-10	1	1	458.00	458.00	0	2026-05-13 13:24:56.700
2681	dd8a29ce82d5c705ba932d81494600a5	8220	sao paulo	SP	2017-05-25	2017-09-01	2	2	205.75	102.88	0	2026-05-13 13:24:56.700
2682	dd9661d3cda1e6feb237f0c4d8b26f2e	89620	campos novos	SC	2017-10-12	2017-10-12	1	1	174.00	174.00	0	2026-05-13 13:24:56.700
2683	dda37071807e404c5bb2a1590c66326f	3282	sao paulo	SP	2018-04-24	2018-04-24	1	1	199.99	199.99	0	2026-05-13 13:24:56.700
2684	ddd51ae8cda92f3995a51fc0f0f3eec7	23062	rio de janeiro	RJ	2017-01-28	2018-01-16	8	25	842.70	33.71	0	2026-05-13 13:24:56.700
2685	dde698c6d0bd24834c586e5111c2bba7	25755	petropolis	RJ	2018-07-30	2018-07-30	1	1	155.90	155.90	0	2026-05-13 13:24:56.700
2686	de09d00cfc265b8804c7df34075a68fa	2118	sao paulo	SP	2017-10-15	2018-05-07	3	3	784.00	261.33	0	2026-05-13 13:24:56.700
2687	de0c78824586e9a5f5f04fd84e25df39	6730	vargem grande paulista	SP	2018-04-08	2018-07-31	14	16	2489.30	155.58	0	2026-05-13 13:24:56.700
2688	de23c3b98a88888289c6f5cc1209054a	5530	sao paulo	SP	2017-05-05	2018-08-17	164	181	26399.67	145.85	0	2026-05-13 13:24:56.700
2689	de66a66f2dd06bb9ec37aa96987466a3	20910	rio de janeiro	RJ	2016-10-10	2017-02-04	7	8	353.32	44.16	0	2026-05-13 13:24:56.700
2690	de722cd6dad950a92b7d4f82673f8833	51250	recife	PE	2018-01-09	2018-08-23	339	379	55426.10	146.24	0	2026-05-13 13:24:56.700
