order_sk	order_id	customer_sk	purchase_date_sk	order_status	total_items	total_item_amount	total_freight_amount	total_payment_amount	avg_review_score	is_delivered	delivery_days	estimated_delivery_days	is_delayed	delivery_delay_days	approval_days
85103	dddc545a77663ef26d16778d03ef3bcd	5251	20180206	delivered	1	549.00	18.59	567.59	2	1	4	31	0	-27	15
85104	dddd0246e8f6c9ac3de26c2b11f53189	67558	20180623	delivered	1	55.00	14.70	69.70	5	1	5	23	0	-18	29
85105	dddd54d8113f120fbbbbe593502a2d47	36000	20180302	delivered	1	25.00	25.63	50.63	2	1	31	21	1	10	1435
85106	ddddd790d8e87b44e5063ca6854ff2f2	51088	20180413	delivered	1	109.90	18.70	128.60	5	1	25	28	0	-3	5369
85107	ddde14c0021be582f5f7b9ce86b901d5	43061	20170828	delivered	1	115.00	18.06	133.06	5	1	17	28	0	-11	53
85108	dddefcfe636a15ef05e728d06ba945cd	92021	20180215	delivered	1	165.00	9.97	174.97	5	1	6	14	0	-8	15
85109	dddf3072374a44f4645fcfd6367ee77d	2792	20171006	delivered	1	56.97	16.16	73.13	5	1	14	28	0	-14	15
85110	dddfec61fb1cf6bbba0c10703db126ae	3410	20171226	delivered	1	27.99	15.10	43.09	3	1	15	28	0	-13	15
85111	dde15a46cf328aee71d97753e04f16ea	49157	20180318	delivered	1	49.90	26.43	76.33	4	1	31	31	1	0	2115
85112	dde21840bf52f7327e815543b86afacc	69421	20180123	delivered	1	167.00	13.30	180.30	5	1	9	23	0	-14	2102
85113	dde2650c0fa0e73271dc339daf400ac9	25476	20180730	delivered	1	56.50	23.20	79.70	5	1	4	11	0	-7	9
85114	dde27525b15a17fe5d8b8503e60143c5	64634	20170808	delivered	3	689.70	33.06	722.76	3	1	7	13	0	-6	18
85115	dde2fb922a5e542ca84560b67901f351	70152	20170214	delivered	1	529.00	29.96	558.96	3	1	20	41	0	-21	13
85116	dde3bf0e00ce7839990af294a0897426	85129	20180410	delivered	1	18.00	18.23	36.23	5	1	14	27	0	-13	1349
85117	dde3f065ba9416ef2eb1e9987a28ac59	39003	20180326	delivered	1	74.00	12.96	86.96	3	1	14	17	0	-3	574
85118	dde44f7e3e37e8a34b9cdffc9bc652e5	82813	20171219	delivered	1	155.00	17.34	172.34	4	1	29	35	0	-6	789
85119	dde501be9ad20d82ea7709dbaade2aa0	9493	20180407	delivered	1	55.00	16.36	71.36	1	1	25	25	1	0	17
85120	dde52e7aadf2e606b4c1b0effe1950bd	76981	20180809	delivered	1	95.00	19.86	114.86	5	1	13	14	0	-1	2501
85121	dde56e42843e19685d241a25e192184e	52292	20170803	delivered	1	102.00	34.51	136.51	5	1	26	32	0	-6	1445
85122	dde57deff5c66be4e59c0da19696ea50	75664	20180804	delivered	1	105.00	23.89	128.89	5	1	16	18	0	-2	15
85123	dde5ba33adc988d0007371756995fb3d	28328	20170820	delivered	1	190.00	16.08	206.08	5	1	9	31	0	-22	1445
85124	dde5f036dff77c8687173aee04967268	4960	20170304	delivered	1	20.90	14.52	35.42	5	1	6	24	0	-18	12
85125	dde654bf358fcf4943f36337457adaec	69237	20170218	delivered	1	20.90	14.11	35.01	3	1	6	32	0	-26	8
85126	dde801d2a66d76cddaff0a12600d459d	22174	20170719	delivered	1	114.90	20.04	134.94	4	1	13	26	0	-13	15
85127	dde867f83e689b0167785b684ab311cd	51847	20171016	delivered	4	18.00	47.40	65.40	5	1	9	16	0	-7	21
85128	dde8f1a1964c338a90b168c7fdfa075f	76052	20180702	delivered	1	55.00	19.58	74.58	5	1	5	28	0	-23	14
85129	dde8fc032fcad6d3247ce0f0e99472d0	92603	20180207	delivered	1	122.99	17.30	140.29	5	1	23	35	0	-12	1089
85130	dde949eadfa9eaab6f60ca7dc63e7f51	9830	20171124	delivered	1	53.99	7.78	61.77	5	1	6	17	0	-11	172
85131	dde952bfd9402fb3bbbad0b65e5496bd	79737	20170826	delivered	1	159.00	21.60	180.60	5	1	12	26	0	-14	3885
85132	ddea5624735479277afba6faccdcc28c	1550	20170715	delivered	1	49.99	14.10	64.09	4	1	6	24	0	-18	14
85133	ddea733ed0db4b498f7719f648b89a5b	38309	20180823	delivered	1	99.90	22.00	121.90	5	1	4	13	0	-9	17
85134	ddeb944cad8c597ee45d421a640f164e	14530	20180115	processing	2	118.00	33.32	151.32	1	0	NULL	NULL	0	NULL	1283
85135	ddebbbff46c170583ad0c76fcf152e99	30738	20180125	delivered	1	80.00	16.81	96.81	4	1	7	25	0	-18	12
85136	ddebf0da62e7da325ae548eca16ce5e8	12032	20171119	delivered	1	119.90	25.68	145.58	5	1	9	19	0	-10	11
85137	ddec1931aa991251d2540e8d5cd9020c	26111	20170323	delivered	1	39.90	14.11	54.01	3	1	14	21	0	-7	687
85138	ddec8781012135eae3bc327d84072388	88588	20170914	delivered	6	190.80	99.60	290.40	5	1	11	26	0	-15	10
85139	ddec9d49faa955faea0c6b494561d4a4	20114	20180425	delivered	1	209.99	22.55	232.54	5	1	12	47	0	-35	1665
85140	ddecef40fd6080d8aeb6d69f92bb1a8b	23150	20180403	shipped	1	68.90	19.45	88.35	1	0	NULL	NULL	0	NULL	869
85141	dded122457c91045beb553240544c05b	44019	20170227	delivered	1	59.90	16.12	76.02	5	1	11	25	0	-14	14
85142	ddee206e57fa8a88cb37d640dbd73477	31633	20171115	delivered	1	84.94	9.41	94.35	5	1	7	14	0	-7	6
85143	ddee5c5feeb0bf3d7d713fb1192977a8	92372	20180820	delivered	1	29.99	15.28	45.27	4	1	7	10	0	-3	72
85144	ddefab02557da340a3bc73518bf2ecf4	12820	20180802	delivered	1	199.90	16.50	216.40	5	1	12	26	0	-14	38
85145	ddf02da047a1c300e78346fe13f7e862	46762	20180322	delivered	1	79.90	19.53	99.43	2	1	14	22	0	-8	15
85146	ddf152f3a1ae9f5a3b04e84c0ce0f139	76962	20171204	delivered	1	39.97	15.10	55.07	1	1	18	25	0	-7	72
85147	ddf16d77e858a32f36e10c289a28ef61	53485	20170424	delivered	1	29.00	14.52	43.52	5	1	11	24	0	-13	14
85148	ddf2697b0c774f17d443112b787af490	35818	20180521	delivered	1	129.90	56.84	186.74	4	1	2	9	0	-7	170
85149	ddf3bfcdef56cb027078b905d96da1e5	80029	20180814	delivered	1	99.99	50.99	150.98	5	1	9	15	0	-6	1073
85150	ddf4b30463e9b58a0ad68f6bc5ed5291	18316	20170803	delivered	1	119.99	25.15	145.14	5	1	6	20	0	-14	14
85151	ddf574153803a9012e68e479fa941b0f	24810	20180404	delivered	1	15.00	18.23	33.23	5	1	17	22	0	-5	15
85152	ddf67cc31b78ae6a5b969da2158d6bb3	27133	20180425	delivered	1	45.00	11.15	56.15	4	1	2	14	0	-12	58
85153	ddf732195968469df311feb9d52e542a	36840	20180421	delivered	1	96.90	12.58	109.48	5	1	5	13	0	-8	4215
85154	ddf7e19dc4d5ff4be22e808142f35e5d	83557	20180303	delivered	1	499.99	28.78	528.77	3	1	23	33	0	-10	21
85155	ddf83a6a4bd555ea0051cfc78d3a11bb	23940	20180113	delivered	1	37.00	16.11	53.11	4	1	20	27	0	-7	1394
85156	ddfa1e68bf845862d55c2616b5ca20ce	89385	20180727	delivered	1	69.90	37.40	107.30	5	1	10	17	0	-7	9
85157	ddfb686b5b2ac3fbece69e652701a876	52262	20180104	delivered	1	157.77	15.85	173.62	5	1	15	27	0	-12	2405
85158	ddfbaf4d75ab8f1a0db775cb0dad0e6e	88255	20170328	delivered	1	39.50	20.80	60.30	5	1	14	31	0	-17	8
85159	ddfc5bfeb3554462248798b6670835a9	88895	20171013	delivered	1	89.90	17.88	107.78	5	1	18	19	0	-1	550
85160	ddfe2c774073d06b98ebad44770595a8	13584	20171227	delivered	1	219.99	14.09	234.08	0	1	7	20	0	-13	11
85161	ddff0e1a8a73007a387e5edb05973958	91432	20170910	delivered	2	85.38	32.22	117.60	4	1	9	23	0	-14	13
85162	de001e88a16cecc089b911816d0cc818	26412	20180624	delivered	1	99.00	23.41	122.41	3	1	9	29	0	-20	17
85163	de003338463979d8a9be8b8d3e598efa	15450	20180426	delivered	1	145.90	13.46	159.36	5	1	7	25	0	-18	17
85164	de0076b42a023f53b398ce9ab0d9009c	86827	20171204	delivered	1	17.90	16.79	34.69	1	1	36	32	1	4	33288
85165	de01100645b731556de153cfbebc35b1	22062	20170807	delivered	1	44.99	15.10	60.09	5	1	10	22	0	-12	30
85166	de0118eda0bf4900eee8cb706027f55a	9781	20180425	delivered	1	30.40	7.39	37.79	5	1	7	15	0	-8	58
85167	de024dbeed2d5b118cd0c1bebd0945e5	84145	20180716	delivered	1	119.99	51.13	171.12	5	1	10	18	0	-8	12
85168	de02851d6bdb931fe9bc90c4f92648b9	65144	20171025	delivered	1	99.00	27.24	126.24	5	1	5	19	0	-14	15
85169	de02f1fedf59ab91765817a349261f93	54526	20180326	shipped	2	106.00	15.74	121.74	1	0	NULL	NULL	0	NULL	1077
85170	de03eabe883303fb8aca896699692790	77895	20171121	delivered	1	269.90	28.21	298.11	4	1	8	17	0	-9	50
85171	de03f4f4bb610147a9bbfbed56438cbb	76720	20180202	delivered	1	2.99	11.85	14.84	5	1	14	24	0	-10	54
85172	de043cb17ef1ed9caf701f28478dfdfb	38502	20171114	delivered	1	9.90	11.85	21.75	5	1	6	20	0	-14	12
85173	de04c03e7fcd10f5d9ccee5584ebf84d	74452	20170619	delivered	1	516.59	19.38	535.97	5	1	21	22	0	-1	1900
85174	de05dd73ee1b5a964eaa56f814c49851	91818	20170121	delivered	1	19.90	16.05	35.95	5	1	5	46	0	-41	13
85175	de065b7e84000ca31be47aa282f6be6b	25660	20180611	delivered	1	29.49	9.44	38.93	5	1	4	14	0	-10	27
85176	de06e436fbb3dd6e10bafb5f24ed5530	60487	20170907	delivered	1	19.90	16.11	36.01	5	1	5	19	0	-14	45
85177	de088e6f998f5de89b21882cd761baea	15163	20170807	delivered	1	34.99	15.10	50.09	5	1	15	24	0	-9	42
85178	de09b3dcf54cf0c8f1f503336f3110b3	48972	20170908	delivered	1	310.00	95.47	405.47	5	1	11	28	0	-17	13
85179	de09bc4ff6a9de96b6895cd565f80e69	59832	20170311	delivered	1	689.89	26.76	716.65	0	1	37	31	1	6	0
85180	de09e6c4676182436c36ae4f25bd78bc	89409	20171103	delivered	1	35.99	17.63	53.62	4	1	17	27	0	-10	11
85181	de0a003330b41a595051ce9986bc7799	84061	20180516	delivered	1	279.97	19.79	299.76	5	1	5	16	0	-11	19
85182	de0d2b20f954a9610c624bd2706ca857	12937	20180314	delivered	1	58.20	18.29	76.49	1	1	23	22	1	1	13
85183	de0d5d6bf2003cc68cddbcbb3783b87d	18263	20180607	delivered	1	47.90	16.32	64.22	5	1	18	27	0	-9	14
85184	de0daebf5103477af7117c12c057b772	22131	20180608	delivered	1	49.00	7.39	56.39	5	1	4	11	0	-7	126
85185	de0e984a881ce75f0f313038b3b3bda0	4446	20171201	delivered	1	43.99	7.78	51.77	1	1	10	18	0	-8	10
85186	de0ebf283e8fdeeb755023c5db9aa59c	91772	20170317	delivered	1	132.68	24.75	157.43	5	1	7	25	0	-18	0
85187	de0fbaf67bf0e605797e7ec002340869	77005	20170718	delivered	1	139.90	13.11	153.01	5	1	7	20	0	-13	14
85188	de10731f0b37b49c3359218ea1062b36	86397	20170907	delivered	1	56.99	15.15	72.14	5	1	8	27	0	-19	14
85189	de11314f84cd5578a36ab8312ab5b5df	83195	20180803	invoiced	1	170.00	10.32	180.32	4	0	NULL	NULL	0	NULL	15
85190	de1155d4a154cd0fc4d60cff122def50	53704	20180504	delivered	1	239.00	19.55	258.55	5	1	26	34	0	-8	1003
85191	de11626bdec1c2e2c4f907036e55b981	79460	20170804	delivered	1	59.90	21.22	81.12	5	1	17	35	0	-18	15
85192	de12067bfa331f0c8cd1df23a0106128	20252	20180504	delivered	1	35.00	7.39	42.39	5	1	4	21	0	-17	10
85193	de120713387a2f5797786ebd0795ef04	47035	20180112	delivered	1	11.55	11.85	23.40	5	1	10	25	0	-15	1108
85194	de1288b53d00f641d4de97992ba09703	85231	20180429	delivered	1	178.90	23.75	202.65	5	1	12	30	0	-18	26
85195	de12dbe60407b7c1345da3392016d45d	8599	20171116	delivered	1	59.90	13.44	73.34	1	1	14	27	0	-13	2129
85196	de1324ea1b95dba92d0920207fb24494	86154	20180117	delivered	1	499.00	67.07	566.07	4	1	12	33	0	-21	14
85197	de1368ef7490f21023cbcdfa8eb6728a	67455	20170309	delivered	1	199.00	27.86	226.86	5	1	26	39	0	-13	0
85198	de1404a068c6c8c909897886a314bad7	79677	20161004	delivered	1	69.99	17.58	87.57	5	1	20	73	0	-53	2933
85199	de15fbaac5e9c765778cc4c6875f183d	64274	20180328	shipped	1	51.49	18.24	69.73	1	0	NULL	NULL	0	NULL	629
85200	de161a8bf65f0031f67920312df2b0ec	31062	20171111	delivered	1	619.00	15.83	634.83	5	1	9	20	0	-11	24
85201	de170050f62caffbd0b8b077187ba262	2870	20171122	delivered	1	110.00	14.52	124.52	5	1	8	30	0	-22	11
85202	de1735ddae84d1b39915bcac1cacfff7	54405	20180307	delivered	1	34.99	18.43	53.42	5	1	7	16	0	-9	9
85203	de17623947aaed64e2babfa41a212a91	88223	20180323	delivered	1	20.00	18.23	38.23	5	1	10	34	0	-24	4638
85204	de19da2c7ae72b08355e23a5a0f33351	94338	20171214	delivered	1	139.90	15.73	155.63	1	1	14	40	0	-26	11
85205	de1a0e5b80f69f235671980dc449d278	40072	20180116	delivered	1	550.00	117.99	667.99	5	1	35	36	0	-1	20
85206	de1a445fab3d857cdee059116823e175	65583	20180629	delivered	1	89.90	15.73	105.63	5	1	7	27	0	-20	12
85207	de1b36816c8787f530a0c336e2598c12	20139	20171024	delivered	3	319.70	41.29	360.99	5	1	7	24	0	-17	10
85208	de1be6069a58eca5fcaa104e419e6946	67238	20171117	delivered	1	35.00	11.85	46.85	5	1	7	24	0	-17	1453
85209	de1c6db658e84e0ba847b2c1bc857bb5	20059	20180329	delivered	2	82.00	37.54	119.54	1	1	18	26	0	-8	11
85210	de1f470a407aead094cd885293ea9ba1	9364	20180206	delivered	1	224.90	22.06	246.96	1	1	14	31	0	-17	19
85211	de1f63780a06d4800d094e9875c89ac5	33123	20180310	delivered	2	98.00	36.46	134.46	1	1	11	33	0	-22	11
85212	de1f7486e03b78ba57d0f814b925ead3	81147	20170921	delivered	1	145.00	26.29	171.29	5	1	13	29	0	-16	35
85213	de1fd807103f4bbdf1bd55bcceec0276	52666	20170612	delivered	1	57.90	28.32	86.22	3	1	7	23	0	-16	36
85214	de2076727d0a51dfe4889b9cf85198e6	21721	20170716	delivered	1	14.90	12.48	27.38	5	1	10	23	0	-13	14
85215	de2198669f76c1dbd0d137f101a7d6f0	46346	20171129	delivered	1	235.90	22.45	258.35	5	1	22	21	1	1	2548
85216	de219d6cf606e877fc9a0df6b811ab61	22701	20180125	delivered	1	13.65	8.72	22.37	5	1	5	15	0	-10	10
85217	de219f100ebdbdc4ee87a9fa074489c8	83233	20180706	delivered	1	24.90	15.27	40.17	4	1	6	19	0	-13	13
85218	de24995591633aa90ba93afa013ece1e	45495	20180811	delivered	1	97.05	15.78	112.83	5	1	6	13	0	-7	9
85219	de25b0f0bc16aa46db52a0cb9963b764	16067	20170718	delivered	1	195.90	17.13	213.03	3	1	15	22	0	-7	2304
85220	de25bcc5c5215c6d39641918b7f4cd2d	28054	20170419	delivered	1	28.99	14.52	43.51	5	1	13	22	0	-9	832
85221	de260560dd72236bfe5c3c4a7a7053ab	46362	20180126	delivered	1	59.99	9.34	69.33	1	1	3	14	0	-11	15
85222	de264356ec25b31b60efe9b940bf2253	65026	20170215	delivered	1	239.00	81.05	320.05	5	1	33	37	0	-4	48
85223	de273694b3cd5827467dbc63a115382b	71436	20170716	delivered	1	128.56	18.15	146.71	5	1	16	24	0	-8	14
85224	de27f484a71645943ecc7e3d7f7af5a8	24766	20180728	delivered	1	79.90	23.36	103.26	2	1	6	13	0	-7	4067
85225	de2884aa8799702e8d242dc4029db3cc	11272	20171127	delivered	1	230.00	20.47	250.47	4	1	11	24	0	-13	1959
85226	de28971a284d4d1aef005e7f16b36a52	28599	20180201	delivered	1	89.99	13.65	103.64	5	1	4	22	0	-18	21
85227	de28a54bc18433e783cbc37da59763e1	83901	20180407	delivered	1	40.80	15.23	56.03	1	1	9	33	0	-24	4042
85228	de28e8b3c44bdad3ecda851978e1599c	72901	20171018	delivered	1	59.90	17.67	77.57	5	1	13	23	0	-10	17
85229	de290900c1991d72fda0212682ecf3e2	20589	20171124	delivered	1	29.99	12.48	42.47	5	1	6	20	0	-14	211
85230	de29736b0c955c213b7ba952d5f3b9ec	9755	20180402	delivered	1	139.94	44.56	184.50	4	1	17	36	0	-19	19
85231	de2a90ea49d2d479304633d9a4c25324	35545	20180507	delivered	1	159.99	16.00	175.99	4	1	7	22	0	-15	114
85232	de2ab566764e5148ccab8476d2cf1806	15640	20180312	delivered	1	296.00	33.87	329.87	5	1	22	24	0	-2	72
85233	de2acf01121628d8ca0b8c36ef103bd5	7336	20180814	delivered	1	99.00	40.01	139.01	5	1	14	28	0	-14	14
85234	de2ae79d51e271f2e078baca93a2fb05	69034	20180306	delivered	1	88.00	13.74	101.74	5	1	9	22	0	-13	17
85235	de2bff9e29299dc921f2e276c8408400	7717	20180402	delivered	1	1199.00	22.39	1221.39	5	1	2	10	0	-8	579
85236	de2c49d97356fa0fdc461064e86fe8f4	31684	20171119	delivered	1	49.90	19.59	69.49	5	1	11	23	0	-12	12
85237	de2d0036fb45333e82bb658ced9a4fd0	64702	20170514	delivered	1	89.90	15.38	105.28	5	1	10	22	0	-12	11
85238	de2e0be3395e374e584e529164aa90d7	16976	20180404	delivered	1	219.98	31.40	251.38	5	1	5	22	0	-17	17
85239	de2e5a0863ec922ee9fb96b8b3395de2	2340	20180820	delivered	1	49.90	7.61	57.51	5	1	3	7	0	-4	1675
85240	de2eacc3fdfabed44d32cf8607801800	91385	20180421	delivered	1	19.90	17.06	36.96	3	1	11	30	0	-19	4761
85241	de2fdea1c50dee1cb14d3e71927bf498	80127	20180615	delivered	1	95.00	15.77	110.77	3	1	13	27	0	-14	4865
85242	de2ffdb58d14dd76c8863458e5be6b72	14556	20180308	delivered	1	299.00	25.72	324.72	5	1	19	27	0	-8	209
85243	de310c00c4111ff98be9166aa6213e22	15002	20180512	delivered	1	79.90	14.46	94.36	1	1	7	27	0	-20	1444
85244	de31761577484638ef007ecc5691c6f4	76604	20171222	delivered	2	19.60	28.20	47.80	4	1	17	28	0	-11	1434
85245	de31b55d7cafcd6ebb9bc6aa3c28a55c	67199	20170806	delivered	1	52.87	9.94	62.81	5	1	8	16	0	-8	15
85246	de3205739b43c0284c856d5bd725dc55	67763	20180131	delivered	1	45.90	9.34	55.24	4	1	7	16	0	-9	30
85247	de3353dc4eb5012999074ce70b124fee	56442	20171010	delivered	1	435.00	40.84	475.84	5	1	16	29	0	-13	10
85248	de339d3dab036509a47753ddb94f1d55	34995	20170714	delivered	1	280.00	27.24	307.24	4	1	28	38	0	-10	315
85249	de33a2445c0420d1e174add3c1e5f10d	79326	20180323	delivered	1	59.00	12.85	71.85	3	1	15	19	0	-4	20
85250	de34a09fbecb667119c64e23d1232966	49130	20180608	delivered	1	110.32	15.65	125.97	4	1	11	34	0	-23	102
85251	de3574da763e9c4950cfc27933332396	74416	20180604	delivered	1	63.99	11.15	75.14	5	1	9	16	0	-7	44
85252	de364de7f162af086becab0daf5bba53	21057	20170620	delivered	1	45.00	16.11	61.11	4	1	13	24	0	-11	983
85253	de37b7488e95fba972323b74d3a0f68e	59033	20180604	delivered	1	109.18	9.12	118.30	5	1	2	24	0	-22	19
85254	de38b62136dcb5ff40d44d807c460a8a	31378	20180718	delivered	1	389.00	33.59	422.59	5	1	9	26	0	-17	14
85255	de396a46ff91b76a683f05d1f1f9b2c1	3163	20170803	delivered	1	87.00	15.37	102.37	5	1	5	22	0	-17	16
85256	de398ddd3c112d03a83aacdb609def35	93695	20170816	delivered	1	118.99	18.08	137.07	4	1	12	23	0	-11	103
85257	de3a93f2df895a8b77a7e947b56a1af5	5755	20171113	delivered	1	40.00	15.10	55.10	5	1	9	21	0	-12	19
85258	de3af37c394d28dbda628ece8f1997ab	63874	20180426	delivered	1	99.90	0.00	99.90	5	1	8	22	0	-14	51
85259	de3be1cacca82247456d8ed36f4f9c63	16220	20170423	delivered	1	93.00	15.86	108.86	4	1	16	22	0	-6	10
85260	de3bee1ce2ff36750efc09a389ea029e	21656	20180417	delivered	1	119.00	17.60	136.60	5	1	13	37	0	-24	1837
85261	de3cdd1c001e44ba7eeeb0d4813c9bad	21180	20180809	delivered	1	139.00	19.99	158.99	4	1	16	40	0	-24	2408
85262	de3d4c045bbe60df44e296c60a50bae2	12394	20180623	delivered	1	11.90	7.39	19.29	5	1	4	12	0	-8	3349
85263	de3d710187e3883ad9eb7da0d8e4fd92	27300	20170408	delivered	1	35.90	10.96	46.86	5	1	5	24	0	-19	16
85264	de3e0df5f571319433fe7a4843f90587	87912	20170620	delivered	1	79.00	33.54	112.54	4	1	7	20	0	-13	12
85265	de3e2a6586207ab341873057bac579d2	83840	20171218	delivered	1	170.00	15.94	185.94	5	1	18	39	0	-21	58
85266	de3f0819b6ed261f394af5bf809eed9c	77021	20180606	delivered	1	49.90	18.23	68.13	5	1	8	47	0	-39	2417
85267	de3fbfa556cedccc424406bcb5eaac96	72277	20170206	delivered	1	399.99	16.97	416.96	4	1	3	25	0	-22	84
85268	de3fec33d957ed53eb71e2b49fc215c7	75212	20171221	delivered	1	68.90	11.98	80.88	1	1	7	26	0	-19	7
85269	de4090fd9b7900d46323b0c7c36b7128	50979	20180505	delivered	1	102.90	18.55	121.45	5	1	6	25	0	-19	8
85270	de4127c6a206a16556d30c1fdeb8a9e7	59235	20170409	delivered	1	66.89	15.68	82.57	4	1	11	32	0	-21	12
85271	de4200e70f1ba056e8e0ce5a6b057f76	28789	20180815	delivered	1	85.99	57.37	143.36	5	1	13	41	0	-28	2247
85272	de423fd9561ac8d0ba956a934922c274	40573	20171116	delivered	1	19.90	12.48	32.38	5	1	12	20	0	-8	1260
85273	de42a8e111d0e1b06aa129d163313053	10289	20171015	delivered	1	21.90	15.10	37.00	5	1	12	19	0	-7	15
85274	de4363c0dc15fa2b4ef64957ef56a5ab	75175	20180710	delivered	1	33.60	7.98	41.58	5	1	3	13	0	-10	612
85275	de43e0e00259ee7b44c7a11e9b5d114f	47497	20171113	delivered	2	106.00	18.21	124.21	4	1	7	14	0	-7	22
85276	de440e762de44c5b427633b249d7ea9f	44394	20170407	delivered	1	115.00	14.98	129.98	5	1	13	26	0	-13	11
85277	de4531ed564f2599a82ff123bc6f07c7	82220	20170714	delivered	1	26.69	13.50	40.19	4	1	12	20	0	-8	14
85278	de45539c23bf4e084f623d8d339c00ea	68370	20180702	delivered	1	12.25	7.39	19.64	5	1	3	14	0	-11	10
85279	de45fff90798d4416b9ba1b7aa4ccd7b	57828	20180702	delivered	1	270.00	45.82	315.82	4	1	24	30	0	-6	9
85280	de4645a62b989d300a37b6c4f5164160	4782	20180206	delivered	1	248.99	74.69	323.68	1	1	15	29	0	-14	1604
85281	de4661d6593c1c713abab1b11549f6c7	16857	20171106	delivered	1	74.00	15.28	89.28	5	1	8	21	0	-13	17
85282	de4887366c9ddf1dd93719769e1bc533	66120	20170822	delivered	1	49.90	15.10	65.00	3	1	13	23	0	-10	18
85283	de4958b5bf2da2859150af8192c3a3d0	33041	20180227	delivered	1	159.90	27.97	187.87	1	1	38	29	1	9	2730
85284	de4acd78231cc999a22fdba3a4dd348d	12839	20170827	delivered	1	72.90	13.53	86.43	5	1	4	18	0	-14	66
85285	de4b205a30d85c902a79bf99f8c77c21	36607	20170401	delivered	1	129.60	21.36	150.96	4	1	17	41	0	-24	17
85286	de4c18618962f737a6707dbadc133937	40907	20170418	delivered	1	89.00	25.11	114.11	5	1	28	35	0	-7	17
85287	de4c308ea3f72fa2d3be68d18a2fedb1	34183	20170618	delivered	1	18.90	11.85	30.75	5	1	10	19	0	-9	18
85288	de4c508282732a9138afe232f9c7285e	58062	20171211	delivered	1	54.99	15.28	70.27	4	1	11	23	0	-12	9
85289	de4c5454fb8e64f76ec9689a472b23c7	58325	20171124	delivered	2	199.98	35.90	235.88	3	1	19	25	0	-6	127
85290	de4d7dbc75ae286c83ca660d77ac9f77	40707	20180219	delivered	1	69.90	19.98	89.88	5	1	24	22	1	2	60
85291	de4f4689e7aef3a0fb87f25f66825abb	44821	20180110	delivered	1	49.90	21.15	71.05	1	1	31	26	1	5	11
85292	de4f573359ebca3ee24bbe7cddb31052	35286	20180721	delivered	1	29.99	60.49	90.48	5	1	14	32	0	-18	13
85293	de511d43118e7cd3c327dded8e3597a6	11613	20180813	delivered	1	29.90	18.31	48.21	5	1	10	35	0	-25	31
85294	de512c8ca504a59f99fc9baadb837507	41786	20180313	delivered	1	94.00	18.54	112.54	5	1	10	34	0	-24	1798
85295	de5219d73e2adb00e7f062aee80985dd	66538	20180129	delivered	1	89.18	15.38	104.56	5	1	22	22	1	0	27
85296	de52e5e01af9c33b04806dea37fb50d7	81924	20180720	delivered	1	49.99	16.54	66.53	5	1	7	21	0	-14	18
85297	de5518f86eca3ccfc00bb9ba13cdfffe	54665	20180627	delivered	1	120.00	96.71	216.71	5	1	9	33	0	-24	31
85298	de5552f927693bffe3b9ffc69e75000b	31548	20170310	delivered	1	69.90	14.25	84.15	3	1	8	25	0	-17	0
85299	de555a095d66fc6e7b5a1131b4e0c31b	90141	20171019	delivered	1	18.25	18.59	36.84	3	1	15	34	0	-19	13
85300	de5569837d26b78e94dbcf0d72e29ba2	25286	20171218	delivered	1	79.90	15.06	94.96	5	1	5	21	0	-16	1926
85301	de55aaef46848b1f0c47093ba2430a27	82263	20170327	delivered	1	66.90	11.08	77.98	5	1	4	17	0	-13	21
85302	de5663895e88028a4c5a84d46b7475cc	23646	20180324	delivered	1	14.20	18.23	32.43	5	1	14	24	0	-10	146
85303	de57d3e5ce7ac9d723a9572aac2b7fc3	6327	20180728	delivered	1	49.90	37.26	87.16	4	1	10	19	0	-9	81
85304	de5881f12fd365b2a48dbcccf5241510	65523	20170712	delivered	1	69.99	17.74	87.73	5	1	12	22	0	-10	1827
85305	de58aa6aa9aa113673a7aaa27271b7e0	10809	20180316	delivered	1	59.90	18.30	78.20	2	1	24	25	0	-1	10
85306	de59016b99422f0bbd7e51a301bf2578	51214	20170120	delivered	1	37.99	14.12	52.11	5	1	5	39	0	-34	23
85307	de5a2930a7d61f2dbf75078d7bfde0d4	50563	20180227	delivered	1	30.00	7.78	37.78	5	1	1	14	0	-13	17
85308	de5a3a2e05f3b46629d00ae9b9422973	51067	20180117	delivered	1	29.99	11.85	41.84	4	1	15	21	0	-6	1687
85309	de5a57660fb17fcd0cb97f5874739ddd	45035	20171207	delivered	1	149.99	15.80	165.79	5	1	6	27	0	-21	210
85310	de5a814b231c540ae5995a95a149551e	22278	20171124	delivered	1	49.00	17.67	66.67	5	1	20	32	0	-12	14
85311	de5b7ea79803e2993efb698c480ba599	29373	20170717	delivered	2	319.88	39.68	359.56	5	1	11	17	0	-6	14
85312	de5c0320a3acd9bb7b5acc242d51d54d	12709	20171112	delivered	1	59.90	16.18	76.08	3	1	16	23	0	-7	1812
85313	de5c6352db0b15363de90c22e79d322c	54805	20180204	delivered	1	25.99	9.34	35.33	5	1	2	17	0	-15	12
85314	de5e00f9f07e671f1664172898ebf7a1	57740	20170612	delivered	1	248.00	16.49	264.49	5	1	10	25	0	-15	44
85315	de600694e63dc521b56a7fc6f01576d7	71231	20180324	delivered	1	81.99	7.92	89.91	5	1	11	30	0	-19	3246
