seller_sk	total_orders	total_items_sold	total_revenue	avg_order_value	avg_item_price	avg_review_score	avg_delivery_days	delay_rate	repeat_customer_rate	seller_segment	dwh_create_date
861	3	3	384.49	128.16	102.33	4	22	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1943	1	1	164.71	164.71	130.00	5	18	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2384	6	6	749.99	125.00	109.99	3.33	16.8	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
131	13	14	1910.87	136.49	119.78	4.29	12.29	7.14	14.29	REGULAR	2026-05-15 08:45:03.073
2550	1	1	305.69	305.69	279.00	5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3048	4	4	171.88	42.97	29.80	5	8.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2052	2	2	114.00	57.00	39.90	4.5	16.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2905	22	23	1714.69	74.55	56.16	2.96	19	13.04	4.35	LOW_REVIEW	2026-05-15 08:45:03.073
1837	71	78	4247.32	54.45	38.97	4.26	12.61	7.69	1.28	REGULAR	2026-05-15 08:45:03.073
1176	13	14	1871.03	133.65	118.76	3.57	22.07	28.57	14.29	REGULAR	2026-05-15 08:45:03.073
2172	33	38	6735.95	177.26	150.63	3.66	11.97	7.89	13.16	REGULAR	2026-05-15 08:45:03.073
1505	18	18	1505.47	83.64	67.71	4.11	11.78	5.56	11.11	REGULAR	2026-05-15 08:45:03.073
841	3	3	161.43	53.81	34.23	3.67	6.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2836	2	3	192.26	64.09	45.67	5	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
512	1	1	363.79	363.79	299.89	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2527	78	81	14595.43	180.19	165.88	3.74	11.13	8.64	14.81	REGULAR	2026-05-15 08:45:03.073
486	14	15	631.32	42.09	31.33	4.67	7.87	26.67	0.00	REGULAR	2026-05-15 08:45:03.073
2195	11	13	747.59	57.51	39.92	3.85	17.7	7.69	30.77	REGULAR	2026-05-15 08:45:03.073
1531	12	12	454.38	37.87	25.33	4	11	16.67	0.00	REGULAR	2026-05-15 08:45:03.073
1296	124	132	8012.07	60.70	44.57	4.13	14.34	8.33	4.55	REGULAR	2026-05-15 08:45:03.073
1462	129	155	36670.09	236.58	210.61	4.05	11.6	8.39	18.06	REGULAR	2026-05-15 08:45:03.073
2713	42	50	8026.34	160.53	145.80	4.32	7.48	4.00	8.00	REGULAR	2026-05-15 08:45:03.073
1219	37	39	7662.25	196.47	173.87	3.69	13.13	5.13	2.56	REGULAR	2026-05-15 08:45:03.073
798	1	3	100.78	33.59	16.53	1	22	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
698	104	121	16513.69	136.48	116.21	3.86	14.31	6.61	14.88	REGULAR	2026-05-15 08:45:03.073
1362	44	53	7342.86	138.54	121.48	3.66	16.72	7.55	7.55	REGULAR	2026-05-15 08:45:03.073
821	94	95	15793.21	166.24	144.18	3.81	16.57	12.63	5.26	REGULAR	2026-05-15 08:45:03.073
1319	55	56	9376.53	167.44	148.96	4.04	14.28	3.57	0.00	REGULAR	2026-05-15 08:45:03.073
157	5	5	567.11	113.42	95.90	5	8.6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1860	5	5	471.01	94.20	76.20	3.8	18.25	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
2862	8	8	1662.85	207.86	179.00	5	9.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
655	7	8	5016.43	627.05	567.12	4	18.88	12.50	0.00	REGULAR	2026-05-15 08:45:03.073
1196	1	1	88.09	88.09	74.99	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1511	5	5	1118.60	223.72	203.34	4.4	8.8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1339	2	2	667.83	333.92	280.00	1.5	22	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2593	2	3	559.95	186.65	162.93	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2670	3	3	359.03	119.68	89.90	2.67	13	0.00	33.33	LOW_REVIEW	2026-05-15 08:45:03.073
506	12	12	4877.64	406.47	379.33	5	10.42	0.00	16.67	REGULAR	2026-05-15 08:45:03.073
678	1	1	40.27	40.27	24.99	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2152	45	46	29831.02	648.50	584.22	4	12.24	4.35	4.35	REGULAR	2026-05-15 08:45:03.073
2029	51	52	3647.42	70.14	55.86	3.92	14.75	15.38	7.69	REGULAR	2026-05-15 08:45:03.073
1488	3	3	453.44	151.15	129.33	4.67	8.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2693	5	5	374.03	74.81	55.70	4.6	11.8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2570	2	6	149.75	24.96	10.86	1.67	12.83	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
529	2	2	228.72	114.36	99.90	2	16.5	0.00	50.00	LOW_REVIEW	2026-05-15 08:45:03.073
1880	6	7	861.46	123.07	96.86	3.86	7.57	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1382	106	112	34203.90	305.39	281.60	4.26	13.38	7.14	8.04	REGULAR	2026-05-15 08:45:03.073
386	2	2	159.08	79.54	59.90	5	4.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
635	36	43	2352.35	54.71	35.46	4.44	13.98	4.65	4.65	REGULAR	2026-05-15 08:45:03.073
1133	6	9	4761.76	529.08	433.93	4.89	5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
137	2	2	277.22	138.61	128.88	4.5	2	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1631	2	2	58.14	29.07	17.47	5	7.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
884	1	1	155.26	155.26	139.19	5	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2401	42	45	4942.50	109.83	91.27	4.38	11.44	2.22	8.89	REGULAR	2026-05-15 08:45:03.073
1239	7	11	2021.20	183.75	154.73	4.64	14.36	27.27	0.00	REGULAR	2026-05-15 08:45:03.073
2899	1	1	313.43	313.43	299.00	4	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
778	1	1	61.30	61.30	42.90	5	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1276	1	1	202.62	202.62	189.00	5	3	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
741	1	2	84.68	42.34	27.90	5	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2258	68	84	5749.17	68.44	52.69	2.99	15.24	22.62	11.90	LOW_REVIEW	2026-05-15 08:45:03.073
3005	6	6	363.41	60.57	43.83	5	12.67	0.00	16.67	REGULAR	2026-05-15 08:45:03.073
2009	2	2	201.18	100.59	77.78	2	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
3091	1	1	79.52	79.52	69.90	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
8	1	1	110.08	110.08	98.00	5	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
990	173	179	60972.21	340.63	314.75	3.81	15.29	10.06	4.47	HIGH_PERFORMER	2026-05-15 08:45:03.073
2650	46	47	9405.47	200.12	179.57	3.72	14.47	10.64	2.13	REGULAR	2026-05-15 08:45:03.073
2613	22	22	1788.34	81.29	54.13	4.5	8.09	0.00	9.09	REGULAR	2026-05-15 08:45:03.073
2072	11	12	1229.42	102.45	84.82	4.33	11.33	0.00	16.67	REGULAR	2026-05-15 08:45:03.073
1027	1	1	68.35	68.35	44.90	3	16	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
300	14	16	3135.23	195.95	179.86	4.25	15.69	6.25	0.00	REGULAR	2026-05-15 08:45:03.073
1717	9	9	2097.82	233.09	216.32	4.44	10.88	11.11	0.00	REGULAR	2026-05-15 08:45:03.073
51	1	2	1474.76	737.38	700.00	5	15	100.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1966	1	2	65.50	32.75	20.90	3	NULL	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2464	2	2	70.18	35.09	21.60	3	3	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2215	1	1	106.35	106.35	86.50	3	14	0.00	100.00	REGULAR	2026-05-15 08:45:03.073
2364	6	6	640.36	106.73	85.00	4.67	7.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2358	9	9	5993.92	665.99	586.66	4	17.13	11.11	22.22	REGULAR	2026-05-15 08:45:03.073
200	35	40	7973.21	199.33	163.22	4.35	14.03	12.50	5.00	REGULAR	2026-05-15 08:45:03.073
151	29	30	2676.40	89.21	68.64	4.57	11.79	3.33	6.67	REGULAR	2026-05-15 08:45:03.073
194	4	4	326.46	81.62	71.15	5	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
692	1	1	217.71	217.71	186.00	1	14	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1823	3	4	277.96	69.49	39.70	4.75	10.75	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1817	1	1	454.17	454.17	385.61	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1425	12	12	1545.83	128.82	110.67	4.33	9.83	8.33	0.00	REGULAR	2026-05-15 08:45:03.073
2756	4	5	483.92	96.78	70.13	4.8	6.6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
592	3	3	1258.80	419.60	392.33	2.33	48	66.67	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1674	1	1	141.52	141.52	130.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
343	3	3	3873.57	1291.19	1249.00	3.67	17	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
2507	1	1	31.69	31.69	18.90	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
984	15	15	1049.52	69.97	50.91	4.73	8.07	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
443	49	49	2335.45	47.66	33.56	4.24	9.45	4.08	6.12	REGULAR	2026-05-15 08:45:03.073
2607	4	4	381.56	95.39	82.40	3.25	19.67	25.00	25.00	REGULAR	2026-05-15 08:45:03.073
1525	8	8	778.63	97.33	79.28	4.63	10.38	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2066	7	10	1035.70	103.57	86.34	3.2	20	20.00	10.00	REGULAR	2026-05-15 08:45:03.073
1637	10	10	837.13	83.71	58.53	4.2	16.6	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
1305	7	12	530.62	44.22	33.92	4.83	4.83	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
309	1	1	97.00	97.00	80.00	5	16	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
641	6	7	895.02	127.86	113.77	4.71	11.57	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
973	2	2	62.66	31.33	23.90	4.5	3	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
286	64	67	4075.88	60.83	42.09	4.24	12.46	4.48	0.00	REGULAR	2026-05-15 08:45:03.073
618	78	78	8229.89	105.51	82.76	4	12.83	11.54	1.28	REGULAR	2026-05-15 08:45:03.073
950	4	6	280.27	46.71	35.03	4.83	8.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2848	1	1	346.27	346.27	319.90	5	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
263	12	13	1818.28	139.87	120.77	4.62	8.77	7.69	53.85	REGULAR	2026-05-15 08:45:03.073
2516	5	5	397.00	79.40	63.14	5	8.4	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
1852	3	4	571.88	142.97	131.25	5	8.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2184	1	1	88.81	88.81	79.90	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2871	3	9	547.34	60.82	44.90	4.56	10.22	0.00	22.22	REGULAR	2026-05-15 08:45:03.073
478	105	120	14809.04	123.41	106.81	4.57	6.59	1.67	2.50	REGULAR	2026-05-15 08:45:03.073
2393	41	41	13652.89	333.00	314.96	3.32	16	19.51	2.44	REGULAR	2026-05-15 08:45:03.073
804	11	11	1629.30	148.12	127.64	4.27	9.56	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
140	3	3	1550.64	516.88	472.25	4.67	12	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
1142	3	3	93.10	31.03	16.67	3.67	21.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1806	1	1	129.56	129.56	115.00	5	10	0.00	100.00	REGULAR	2026-05-15 08:45:03.073
2470	1	2	1080.56	540.28	499.00	1	25	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
3057	1	1	882.87	882.87	749.00	5	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
163	4	8	820.57	102.57	87.03	2.75	25	50.00	12.50	LOW_REVIEW	2026-05-15 08:45:03.073
2493	43	52	3287.52	63.22	49.01	3.67	12.16	3.85	1.92	REGULAR	2026-05-15 08:45:03.073
3034	30	30	5291.51	176.38	160.63	4.23	11.03	3.33	13.33	REGULAR	2026-05-15 08:45:03.073
1706	28	44	4271.02	97.07	82.01	3.86	15.11	11.36	6.82	REGULAR	2026-05-15 08:45:03.073
1491	8	8	494.07	61.76	48.13	4	13.43	25.00	0.00	REGULAR	2026-05-15 08:45:03.073
1829	9	9	746.22	82.91	72.01	3.56	21.11	44.44	0.00	DELAY_RISK	2026-05-15 08:45:03.073
827	2	3	185.80	61.93	43.26	4.67	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2370	3	3	514.93	171.64	135.94	5	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1165	9	9	2718.74	302.08	274.56	4.22	16.33	22.22	11.11	REGULAR	2026-05-15 08:45:03.073
3011	21	21	16607.42	790.83	749.12	4.29	15.15	0.00	9.52	REGULAR	2026-05-15 08:45:03.073
2178	5	5	1428.22	285.64	241.60	3.2	13	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
1683	8	9	495.08	55.01	39.03	4.67	6.67	0.00	11.11	REGULAR	2026-05-15 08:45:03.073
2347	14	14	1443.45	103.10	84.87	3.79	10.64	7.14	7.14	REGULAR	2026-05-15 08:45:03.073
186	2	2	420.17	210.09	164.88	4.5	10.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
432	1	1	412.12	412.12	355.00	5	13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1514	2	2	237.60	118.80	90.00	5	11.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
850	2	2	163.40	81.70	63.75	2.5	17	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1096	1	1	156.75	156.75	135.00	5	19	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1019	1	1	57.77	57.77	50.00	4	4	100.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
996	83	85	17390.11	204.59	182.16	4.45	13.47	10.59	2.35	REGULAR	2026-05-15 08:45:03.073
2865	24	25	4228.00	169.12	141.56	4.28	7.92	8.00	4.00	REGULAR	2026-05-15 08:45:03.073
1119	12	13	2376.30	182.79	137.74	3.31	20.25	30.77	15.38	DELAY_RISK	2026-05-15 08:45:03.073
1783	4	6	1100.57	183.43	139.00	4.33	10.83	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
455	3	4	412.41	103.10	86.20	5	3.25	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1660	1	1	48.98	48.98	29.99	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2324	1	1	37.56	37.56	29.88	5	5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
332	1	1	39.42	39.42	24.90	5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1537	3	4	193.15	48.29	31.50	3.75	7	0.00	25.00	REGULAR	2026-05-15 08:45:03.073
2201	1	1	318.30	318.30	299.00	5	3	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
873	1	1	106.33	106.33	89.00	4	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2888	129	140	18538.95	132.42	115.88	4.34	12.5	7.86	2.14	REGULAR	2026-05-15 08:45:03.073
2971	112	116	53823.12	463.99	430.89	4.23	11.96	10.34	6.90	HIGH_PERFORMER	2026-05-15 08:45:03.073
2639	1	1	103.37	103.37	89.00	1	32	100.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1892	1	2	377.70	188.85	164.90	5	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1560	4	4	579.89	144.97	129.45	4.5	8.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1643	2	2	294.90	147.45	125.50	4.5	15.5	50.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1311	4	6	845.39	140.90	123.25	4.5	4.83	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
77	8	9	10918.74	1213.19	1135.61	4.22	16.75	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
409	10	11	1245.58	113.23	96.08	4.18	9.82	0.00	9.09	REGULAR	2026-05-15 08:45:03.073
2284	1	1	42.19	42.19	23.92	5	13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
956	2	2	1070.39	535.20	472.49	5	20.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2247	9	9	1829.47	203.27	186.62	3.78	13.11	11.11	0.00	REGULAR	2026-05-15 08:45:03.073
624	1	1	37.09	37.09	21.99	4	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2579	2	4	138.78	34.70	18.75	5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1952	3	4	1085.18	271.30	212.25	2	17.5	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1013	93	100	14992.78	149.93	124.44	4.26	10.82	1.00	4.00	REGULAR	2026-05-15 08:45:03.073
17	14	15	7686.31	512.42	470.53	3.67	19.07	13.33	6.67	REGULAR	2026-05-15 08:45:03.073
3017	4	5	1350.14	270.03	242.40	3	18.8	40.00	20.00	DELAY_RISK	2026-05-15 08:45:03.073
2934	2	2	177.94	88.97	74.90	4.5	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1345	8	14	879.96	62.85	52.32	4	3.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
326	201	220	12589.29	57.22	43.43	4.15	11.54	5.00	9.55	REGULAR	2026-05-15 08:45:03.073
2330	1	1	34.62	34.62	25.90	4	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2138	107	121	10140.99	83.81	66.07	3.72	15.6	11.57	1.65	REGULAR	2026-05-15 08:45:03.073
472	1	2	1152.62	576.31	539.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2725	21	24	1175.89	49.00	29.32	3.67	16.48	0.00	8.33	REGULAR	2026-05-15 08:45:03.073
223	9	9	1004.00	111.56	97.49	4.78	9.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
810	20	20	3163.31	158.17	143.36	1.2	15.5	5.00	10.00	LOW_REVIEW	2026-05-15 08:45:03.073
1059	2	2	791.95	395.98	367.40	3	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2387	1	1	98.31	98.31	81.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2825	9	9	4370.37	485.60	463.44	4.78	8.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1159	8	8	1745.73	218.22	183.99	4.5	9.13	12.50	12.50	REGULAR	2026-05-15 08:45:03.073
1700	2	3	258.54	86.18	74.78	4.33	6.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2038	2	3	554.45	184.82	172.67	3.67	5.67	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
372	7	13	1084.92	83.46	67.32	4.54	10.08	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1497	1	1	116.04	116.04	99.90	5	22	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2679	120	141	11913.42	84.49	64.42	3.77	14.89	14.89	7.09	REGULAR	2026-05-15 08:45:03.073
1351	13	13	932.36	71.72	56.97	4.46	9.85	7.69	7.69	REGULAR	2026-05-15 08:45:03.073
1597	73	73	11235.27	153.91	129.05	4.15	12.79	5.48	4.11	REGULAR	2026-05-15 08:45:03.073
518	6	7	411.76	58.82	37.00	3.86	13.29	28.57	0.00	REGULAR	2026-05-15 08:45:03.073
2433	1	1	93.53	93.53	79.39	5	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
269	2	2	1226.55	613.28	594.45	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1846	1	3	176.97	58.99	46.20	1	2	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
764	1	1	86.74	86.74	70.00	1	17	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
3074	107	127	10144.87	79.88	56.47	4.28	8.19	3.94	7.87	REGULAR	2026-05-15 08:45:03.073
664	28	30	4418.10	147.27	123.15	3.8	11.21	3.33	3.33	REGULAR	2026-05-15 08:45:03.073
910	46	46	5032.91	109.41	97.62	4.26	11.02	13.04	2.17	REGULAR	2026-05-15 08:45:03.073
123	17	20	5909.15	295.46	259.69	2.95	10.26	15.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1992	33	36	5351.11	148.64	126.89	4.58	12.39	2.78	5.56	REGULAR	2026-05-15 08:45:03.073
1451	1	1	76.08	76.08	59.90	5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1205	3	3	450.10	150.03	132.33	3.67	19.67	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
2533	3	3	354.37	118.12	106.90	5	5	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
1746	1	1	1083.96	1083.96	975.00	1	86	100.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1056	48	56	4471.79	79.85	65.32	3.77	14.25	16.07	5.36	REGULAR	2026-05-15 08:45:03.073
60	21	22	10703.75	486.53	453.78	3.36	30.29	27.27	0.00	REGULAR	2026-05-15 08:45:03.073
724	9	10	1214.58	121.46	104.10	3.9	9	20.00	10.00	REGULAR	2026-05-15 08:45:03.073
1222	16	16	625.79	39.11	23.38	3.13	13.31	6.25	0.00	REGULAR	2026-05-15 08:45:03.073
226	4	4	765.22	191.31	174.00	1.75	34.5	50.00	25.00	LOW_REVIEW	2026-05-15 08:45:03.073
1720	2	2	150.66	75.33	57.45	5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
558	3	3	78.70	26.23	12.90	4.33	12.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
581	42	42	11870.23	282.62	228.00	4.43	15.95	4.76	7.14	REGULAR	2026-05-15 08:45:03.073
2573	12	12	652.09	54.34	36.82	4.17	13.18	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2075	50	50	18158.23	363.16	343.18	3.84	14.29	16.00	2.00	REGULAR	2026-05-15 08:45:03.073
415	32	35	5003.04	142.94	108.94	3.94	13.5	5.71	11.43	REGULAR	2026-05-15 08:45:03.073
83	16	17	1757.00	103.35	85.09	4.59	8.94	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2788	7	7	4158.58	594.08	575.00	4.29	13.29	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1577	4	4	321.34	80.34	64.90	5	11.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2622	1	1	34.00	34.00	19.90	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1079	1	1	3602.47	3602.47	3549.00	5	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2098	85	89	13248.11	148.86	128.73	4.03	17.28	15.73	3.37	REGULAR	2026-05-15 08:45:03.073
3094	59	60	11843.55	197.39	150.38	3.78	13.84	13.33	11.67	REGULAR	2026-05-15 08:45:03.073
2430	1	2	107.22	53.61	37.50	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1434	4	4	1048.61	262.15	194.00	4	13	25.00	0.00	REGULAR	2026-05-15 08:45:03.073
2931	3	3	1788.34	596.11	565.57	3.67	6.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2267	3	3	482.85	160.95	130.79	4.67	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1789	11	11	2545.26	231.39	199.16	3.55	25.91	27.27	18.18	REGULAR	2026-05-15 08:45:03.073
2908	67	85	5083.32	59.80	44.19	4.22	10.38	9.41	8.24	REGULAR	2026-05-15 08:45:03.073
867	33	33	6621.54	200.65	164.30	4.03	18.06	3.03	6.06	REGULAR	2026-05-15 08:45:03.073
203	2	2	831.01	415.51	390.95	5	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2453	14	15	1973.62	131.57	118.16	4.47	7.53	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
1912	2	3	120.81	40.27	15.90	5	6.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1248	1	1	25.69	25.69	13.00	1	5	0.00	100.00	LOW_REVIEW	2026-05-15 08:45:03.073
2055	3	3	323.46	107.82	87.00	3.33	22.67	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1557	23	27	1733.18	64.19	49.79	4.41	9.44	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1391	4	4	1213.03	303.26	281.50	4.75	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
893	1	1	266.11	266.11	248.00	4	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
34	14	17	1804.07	106.12	87.76	3.59	17.27	29.41	29.41	REGULAR	2026-05-15 08:45:03.073
40	8	8	240.26	30.03	12.00	4.5	8.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1534	4	4	908.64	227.16	189.75	4.5	9.75	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2032	1	1	108.63	108.63	89.90	4	5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1265	6	6	3626.50	604.42	585.67	4.17	9.5	0.00	16.67	REGULAR	2026-05-15 08:45:03.073
1932	9	11	654.90	59.54	47.06	3.64	7.82	9.09	0.00	REGULAR	2026-05-15 08:45:03.073
2596	77	82	5392.57	65.76	46.86	3.95	13.94	9.76	8.54	REGULAR	2026-05-15 08:45:03.073
601	1	1	65.43	65.43	45.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2765	3	5	581.76	116.35	99.00	2.2	14.8	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
183	3	3	240.06	80.02	65.25	4	8.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1955	699	750	130377.74	173.84	132.51	4.17	13.6	5.33	4.53	TOP_SELLER	2026-05-15 08:45:03.073
1414	49	61	2768.66	45.39	29.87	4.52	12.22	6.56	3.28	REGULAR	2026-05-15 08:45:03.073
160	39	41	6141.31	149.79	129.86	3.85	12.92	9.76	4.88	REGULAR	2026-05-15 08:45:03.073
701	2	3	162.56	54.19	34.57	4.67	6.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1242	11	14	1880.00	134.29	106.20	4.5	9.64	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1975	16	16	4009.34	250.58	205.42	4.75	8.56	12.50	0.00	REGULAR	2026-05-15 08:45:03.073
2224	39	39	26368.49	676.12	649.90	4.08	10.46	7.69	5.13	REGULAR	2026-05-15 08:45:03.073
1726	3	4	224.68	56.17	45.15	4.75	5.25	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1477	1	1	511.76	511.76	489.00	4	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
