customer_sk	customer_unique_id	customer_city	customer_state	first_order_date	last_order_date	lifetime_orders	lifetime_value	avg_order_value	is_repeat_customer	customer_segment	dwh_create_date
93161	fbb83f6f156daf8581a79e84b7323319	belo horizonte	MG	2018-01-08	2018-01-08	1	66.01	66.01	0	NEW	2026-05-13 10:04:56.520
93162	fbb86959dcb4972a76d8432c59c7288f	sao paulo	SP	2017-08-08	2017-08-08	1	224.31	224.31	0	NEW	2026-05-13 10:04:56.520
93163	fbb8b4ad21213ec7a23c867b6bcdf843	joao pessoa	PB	2017-02-25	2017-02-25	1	45.74	45.74	0	NEW	2026-05-13 10:04:56.520
93164	fbb8b4e196ec6cae904ac8fd4ad2168d	rio de janeiro	RJ	2017-03-26	2017-03-26	1	29.51	29.51	0	NEW	2026-05-13 10:04:56.520
93165	fbb92e8f9ab09c4308326e54402326ed	ponta grossa	PR	2018-04-05	2018-04-05	1	984.68	984.68	0	NEW	2026-05-13 10:04:56.520
93166	fbb97973142894c3265d06e676820c5a	santa cruz do sul	RS	2017-06-20	2017-06-20	1	173.33	173.33	0	NEW	2026-05-13 10:04:56.520
93167	fbba76465bd26dd27b80f546d7d4c561	sao paulo	SP	2017-05-18	2017-05-18	1	87.80	87.80	0	NEW	2026-05-13 10:04:56.520
93168	fbba9f65a09a8d52b71e22f4fafed420	bezerros	PE	2017-07-06	2017-07-06	1	115.81	115.81	0	NEW	2026-05-13 10:04:56.520
93169	fbbbc87d195ef6b03849b6d159658b1d	ilhota	SC	2017-08-24	2017-08-24	1	96.99	96.99	0	NEW	2026-05-13 10:04:56.520
93170	fbbc90758764567a8630c142c3b84402	conselheiro lafaiete	MG	2017-11-04	2017-11-04	1	47.38	47.38	0	NEW	2026-05-13 10:04:56.520
93171	fbbda1188d98fa1f747e9c031c8262ff	jesuania	MG	2018-02-14	2018-02-14	1	120.91	120.91	0	NEW	2026-05-13 10:04:56.520
93172	fbbe4bf6e345dee467d3b36a89f04cfc	sao paulo	SP	2018-07-27	2018-07-27	1	234.47	234.47	0	NEW	2026-05-13 10:04:56.520
93173	fbbe58a328ea42ef81cda135b2d3eae2	cosmopolis	SP	2017-11-27	2017-11-27	1	250.87	250.87	0	NEW	2026-05-13 10:04:56.520
93174	fbbe781ae38067614c92519fe47c10c3	rio de janeiro	RJ	2018-03-05	2018-03-05	1	37.13	37.13	0	NEW	2026-05-13 10:04:56.520
93175	fbc08ed5f82398b7ca55498a7c62844d	santos	SP	2017-07-28	2017-07-28	1	37.77	37.77	0	NEW	2026-05-13 10:04:56.520
93176	fbc124426c03f4d4a5b051968f3050e9	rio de janeiro	RJ	2018-05-08	2018-05-08	1	45.22	45.22	0	NEW	2026-05-13 10:04:56.520
93177	fbc1f243a1ad68ccc93f559bea2d4668	curitiba	PR	2018-06-18	2018-06-18	1	149.63	149.63	0	NEW	2026-05-13 10:04:56.520
93178	fbc2149faf1f9831344c2ed817b8725c	socorro	SP	2017-08-16	2017-08-16	1	41.75	41.75	0	NEW	2026-05-13 10:04:56.520
93179	fbc2b9a10985aff7106288bba14c0c75	sao paulo	SP	2018-06-11	2018-06-11	1	88.19	88.19	0	NEW	2026-05-13 10:04:56.520
93180	fbc317241aa884a4ddbc83dea4f481ca	curitibanos	SC	2018-06-01	2018-06-01	1	179.86	179.86	0	NEW	2026-05-13 10:04:56.520
93181	fbc40999bcade307ef3c517bc3ad3fad	macae	RJ	2017-11-16	2017-11-16	1	90.15	90.15	0	NEW	2026-05-13 10:04:56.520
93182	fbc40e36b37b736d84647a9f0473fe8b	sao paulo	SP	2017-10-07	2017-10-07	1	195.71	195.71	0	NEW	2026-05-13 10:04:56.520
93183	fbc54c797947d3df54284e90b4f9d0d6	assis	SP	2017-04-05	2017-04-05	1	510.70	510.70	0	NEW	2026-05-13 10:04:56.520
93184	fbc55b8c0ca31bec1459c4fc19b70b47	niteroi	RJ	2018-05-11	2018-05-11	1	34.73	34.73	0	NEW	2026-05-13 10:04:56.520
93185	fbc56033bdc4a266370de69012019a97	campinas	SP	2017-11-10	2017-11-10	1	57.27	57.27	0	NEW	2026-05-13 10:04:56.520
93186	fbc6a43c55d022b0705eea269e3e940d	itanhandu	MG	2017-08-11	2017-08-11	1	41.09	41.09	0	NEW	2026-05-13 10:04:56.520
93187	fbc6c89a052e6169d0a05874de95044a	volta redonda	RJ	2017-04-15	2017-04-15	1	816.16	816.16	0	NEW	2026-05-13 10:04:56.520
93188	fbc6de82dbc3e5f02f4a62e0aecb4b7e	maceio	AL	2017-08-31	2017-08-31	1	239.60	239.60	0	NEW	2026-05-13 10:04:56.520
93189	fbc767f7d120296a000f4aec92ce717a	petrolina	PE	2018-05-01	2018-05-01	1	186.84	186.84	0	NEW	2026-05-13 10:04:56.520
93190	fbc80b4ae95e3dcd2cbb507ac84c1b99	niteroi	RJ	2017-10-26	2017-10-26	1	156.74	156.74	0	NEW	2026-05-13 10:04:56.520
93191	fbc838cf7e5c279afad28109e3632d18	rio de janeiro	RJ	2018-05-14	2018-05-14	1	355.38	355.38	0	NEW	2026-05-13 10:04:56.520
93192	fbc84cd5bb7758a11acd206bc89d880b	rio do sul	SC	2017-10-16	2017-10-16	1	208.08	208.08	0	NEW	2026-05-13 10:04:56.520
93193	fbc9c3a06d228159f866fd7bcd32febe	campinas	SP	2017-08-10	2017-08-10	1	223.30	223.30	0	NEW	2026-05-13 10:04:56.520
93194	fbcafae33b8ac7b85dcbb5ff0cad932e	olinda	PE	2017-11-27	2017-11-27	1	174.43	174.43	0	NEW	2026-05-13 10:04:56.520
93195	fbcb6055939c32e8772445388c64b37a	porto alegre	RS	2017-07-12	2017-07-12	1	39.00	39.00	0	NEW	2026-05-13 10:04:56.520
93196	fbcbfa3995be71ad8d028a12edb9d3bb	barra bonita	SP	2017-05-22	2017-05-22	1	91.76	91.76	0	NEW	2026-05-13 10:04:56.520
93197	fbcdde84f6cb37199464d41c8fc0a63f	montes claros	MG	2017-06-11	2017-06-11	1	105.28	105.28	0	NEW	2026-05-13 10:04:56.520
93198	fbcf24291837ef48c4312e2a5ac6c4bc	sao paulo	SP	2018-08-20	2018-08-20	1	89.58	89.58	0	NEW	2026-05-13 10:04:56.520
93199	fbcf3e6638b9bbcf521e8c12107077b0	sao jose dos campos	SP	2017-12-11	2017-12-11	1	89.27	89.27	0	NEW	2026-05-13 10:04:56.520
93200	fbcf843010000986b1127ff2342d143a	niteroi	RJ	2017-08-15	2017-08-15	1	42.10	42.10	0	NEW	2026-05-13 10:04:56.520
93201	fbd03175a9aa82faacbfa4ce8efa4096	cascavel	PR	2017-10-22	2017-10-22	1	57.00	57.00	0	NEW	2026-05-13 10:04:56.520
93202	fbd10bdfa725fd272755f9dd98752105	joao monlevade	MG	2017-12-30	2017-12-30	1	138.26	138.26	0	NEW	2026-05-13 10:04:56.520
93203	fbd11c96273ccf29c8e3078c5308f837	sinop	MT	2017-10-25	2017-10-25	1	264.54	264.54	0	NEW	2026-05-13 10:04:56.520
93204	fbd1e2b88791dae0188d83d445a0fabf	pojuca	BA	2017-08-20	2017-08-20	1	68.53	68.53	0	NEW	2026-05-13 10:04:56.520
93205	fbd3085c1981e8f769497eda747964ca	guarulhos	SP	2018-06-28	2018-06-28	1	141.28	141.28	0	NEW	2026-05-13 10:04:56.520
93206	fbd45572765900cf329bb14ef313eb99	juazeiro do norte	CE	2017-11-26	2017-11-26	1	148.75	148.75	0	NEW	2026-05-13 10:04:56.520
93207	fbd491f386bab414e1a5c9990b3a4ea7	sao paulo	SP	2018-03-02	2018-03-02	1	355.01	355.01	0	NEW	2026-05-13 10:04:56.520
93208	fbd53cc62cbd9bfbf21cfde4d6d42fe0	sertaozinho	SP	2018-04-17	2018-04-17	1	185.68	185.68	0	NEW	2026-05-13 10:04:56.520
93209	fbd57be4948621308e7cd56d0c4f78a1	campinas	SP	2018-04-16	2018-04-16	1	198.83	198.83	0	NEW	2026-05-13 10:04:56.520
93210	fbd58f38cbd2989e434b148f479534c8	paraopeba	MG	2017-07-21	2017-07-21	1	70.14	70.14	0	NEW	2026-05-13 10:04:56.520
93211	fbd6f827799c2af60c9b3de56d52917a	sao paulo	SP	2017-08-16	2017-08-16	1	125.43	125.43	0	NEW	2026-05-13 10:04:56.520
93212	fbd7125bc18a4d2dc0261ec2afc8d02a	porto alegre	RS	2017-12-02	2017-12-02	1	154.40	154.40	0	NEW	2026-05-13 10:04:56.520
93213	fbd78a1f19512b9535b9d07ee22e7ecb	serrana	SP	2017-03-18	2017-03-18	1	60.95	60.95	0	NEW	2026-05-13 10:04:56.520
93214	fbd832da13b437787d4f6323fe019d90	santos	SP	2018-02-06	2018-02-06	1	157.36	157.36	0	NEW	2026-05-13 10:04:56.520
93215	fbd8a924ad0f017181cd830612ee6ca8	indaiatuba	SP	2017-10-24	2017-10-24	1	100.50	100.50	0	NEW	2026-05-13 10:04:56.520
93216	fbd9bc53c3eba9807d3e246b2104b2e9	jundiai	SP	2017-11-06	2017-11-06	1	71.72	71.72	0	NEW	2026-05-13 10:04:56.520
93217	fbd9ff8bb30d8d02120784083b181d22	sorocaba	SP	2017-12-10	2017-12-10	1	31.77	31.77	0	NEW	2026-05-13 10:04:56.520
93218	fbda6e2b752053c6f0cb2428c9c62e05	jundiai	SP	2018-04-23	2018-04-23	1	126.88	126.88	0	NEW	2026-05-13 10:04:56.520
93219	fbda7dfce344ab157aba8f76c1462d51	santos	SP	2017-11-28	2017-11-28	1	121.18	121.18	0	NEW	2026-05-13 10:04:56.520
93220	fbdaaaa6f06096d2ad878b186d7da60a	santos	SP	2018-08-25	2018-08-25	1	94.66	94.66	0	NEW	2026-05-13 10:04:56.520
93221	fbdb73892c8e05fb7be60b5eedaea946	monte mor	SP	2018-05-16	2018-05-16	1	172.92	172.92	0	NEW	2026-05-13 10:04:56.520
93222	fbdd85f919749a8e7a1290c6452024e3	sao paulo	SP	2017-06-05	2017-06-20	2	160.34	80.17	1	REGULAR	2026-05-13 10:04:56.520
93223	fbddeabbb917953701d6888bc87e1abe	serrania	MG	2018-03-02	2018-03-02	1	207.08	207.08	0	NEW	2026-05-13 10:04:56.520
93224	fbe0b074ab1f479961b253f1db5fbb08	fazenda rio grande	PR	2018-01-15	2018-01-15	1	239.09	239.09	0	NEW	2026-05-13 10:04:56.520
93225	fbe11df40427d0ba8a4aa94af2185d21	duque de caxias	RJ	2018-06-07	2018-06-07	1	106.50	106.50	0	NEW	2026-05-13 10:04:56.520
93226	fbe1e766ced2315c4ce44b68d37ddbe5	curitiba	PR	2017-12-31	2017-12-31	1	190.48	190.48	0	NEW	2026-05-13 10:04:56.520
93227	fbe3711cdd63b602f599182c306ce6a6	vitoria	ES	2017-12-25	2017-12-25	1	168.20	168.20	0	NEW	2026-05-13 10:04:56.520
93228	fbe49892ed2dede08af3893415b21eea	piracicaba	SP	2017-11-29	2017-11-29	1	32.38	32.38	0	NEW	2026-05-13 10:04:56.520
93229	fbe53ee8a67e9fbf5cdb52d888701527	jau	SP	2017-09-11	2017-09-11	1	74.74	74.74	0	NEW	2026-05-13 10:04:56.520
93230	fbe60a180b9e308b252b3151222305c1	sao bento do sul	SC	2018-06-28	2018-06-28	1	128.89	128.89	0	NEW	2026-05-13 10:04:56.520
93231	fbe6316a06058c651539cbf59ec5a0ef	diamantina	MG	2017-05-18	2017-05-18	1	234.70	234.70	0	NEW	2026-05-13 10:04:56.520
93232	fbe8c53553220646741e6d717a55e114	sao paulo	SP	2018-03-04	2018-03-04	1	53.01	53.01	0	NEW	2026-05-13 10:04:56.520
93233	fbe8f71f1b22c564e43ba393205b96a2	jundiai	SP	2018-02-02	2018-02-02	1	79.72	79.72	0	NEW	2026-05-13 10:04:56.520
93234	fbe97b937dff6aebee527e8a9704a461	pirapozinho	SP	2018-01-26	2018-01-26	1	195.43	195.43	0	NEW	2026-05-13 10:04:56.520
93235	fbea7ab8f738c5be3768858b5b415087	sao vicente	SP	2018-03-20	2018-03-20	1	32.38	32.38	0	NEW	2026-05-13 10:04:56.520
93236	fbec173c9b75fd072da74e85deec2b92	contagem	MG	2017-10-05	2017-10-05	1	52.59	52.59	0	NEW	2026-05-13 10:04:56.520
93237	fbed0fde7eb2b367863b9c434efe62a3	blumenau	SC	2018-03-22	2018-03-22	1	180.49	180.49	0	NEW	2026-05-13 10:04:56.520
93238	fbed94e43d1a3b02454cf347c3acde1b	praia grande	SP	2018-06-09	2018-06-09	1	178.79	178.79	0	NEW	2026-05-13 10:04:56.520
93239	fbedba1e3c0af3b2c628927cfe4fbd0b	sao paulo	SP	2018-05-11	2018-05-11	1	96.49	96.49	0	NEW	2026-05-13 10:04:56.520
93240	fbedc79d4d8599f925bb6bd2aa8cc60f	osasco	SP	2018-08-22	2018-08-22	1	152.94	152.94	0	NEW	2026-05-13 10:04:56.520
93241	fbee348fe64beb6ceeb7b353d65ea207	rio de janeiro	RJ	2018-06-21	2018-06-21	1	64.62	64.62	0	NEW	2026-05-13 10:04:56.520
93242	fbeec9ef2077a5ecf8dd67b81e6d042f	itabuna	BA	2017-04-07	2017-04-07	1	222.16	222.16	0	NEW	2026-05-13 10:04:56.520
93243	fbeff5c13e7e935d9e2dbe67de1f43c9	sao jose dos campos	SP	2017-10-30	2017-10-30	1	95.40	95.40	0	NEW	2026-05-13 10:04:56.520
93244	fbf136c0e5ffdcadcc5f66139e3ed394	adustina	BA	2018-08-02	2018-08-02	1	102.27	102.27	0	NEW	2026-05-13 10:04:56.520
93245	fbf1b27fc02af440c30ff6978f440a95	sao paulo	SP	2017-12-07	2017-12-07	1	49.72	49.72	0	NEW	2026-05-13 10:04:56.520
93246	fbf209b35bd3488bee6a7131a50daf2d	sao bernardo do campo	SP	2017-11-14	2017-11-14	1	15.78	15.78	0	NEW	2026-05-13 10:04:56.520
93247	fbf32aaf0ae5abe6f9ad3aa638c1af43	barueri	SP	2017-06-07	2017-06-07	1	125.43	125.43	0	NEW	2026-05-13 10:04:56.520
93248	fbf33576e27c0170109e425d4dfdde12	sao paulo	SP	2017-09-23	2017-09-23	1	97.26	97.26	0	NEW	2026-05-13 10:04:56.520
93249	fbf5f5ed22f15eb7193f445430db6ad7	sorocaba	SP	2018-03-21	2018-03-21	1	314.21	314.21	0	NEW	2026-05-13 10:04:56.520
93250	fbf6e1550e67ef398598dcba1e80694b	teresopolis	RJ	2017-03-30	2017-03-30	1	213.50	213.50	0	NEW	2026-05-13 10:04:56.520
93251	fbf78dd53c80890da9ed68f4ecb6b57c	sao paulo	SP	2017-04-18	2017-04-18	1	84.80	84.80	0	NEW	2026-05-13 10:04:56.520
93252	fbf8209db054fa5d977d789772eecb6c	sao paulo	SP	2018-03-25	2018-03-25	1	189.08	189.08	0	NEW	2026-05-13 10:04:56.520
93253	fbfa833214bf1b4ae5844aad3c4f3455	camaqua	RS	2017-05-31	2017-05-31	1	116.45	116.45	0	NEW	2026-05-13 10:04:56.520
93254	fbfabdec3ff25ce9f460775a8ae335aa	sao paulo	SP	2018-01-14	2018-01-14	1	97.78	97.78	0	NEW	2026-05-13 10:04:56.520
93255	fbfae44db79c8e6295b24ffa67ebb39a	sapucaia do sul	RS	2017-10-05	2017-10-05	1	159.21	159.21	0	NEW	2026-05-13 10:04:56.520
93256	fbfaeb85488910a3e86a866dc1ce6552	sao paulo	SP	2018-07-18	2018-07-18	1	161.97	161.97	0	NEW	2026-05-13 10:04:56.520
93257	fbfb964c4d34ce4c6b203e0443a16ac6	mogi das cruzes	SP	2017-12-13	2017-12-13	1	94.40	94.40	0	NEW	2026-05-13 10:04:56.520
93258	fbfc2aca60d5bc9867cfbe731ab3ad40	sao paulo	SP	2017-12-23	2017-12-23	1	75.08	75.08	0	NEW	2026-05-13 10:04:56.520
93259	fbfcbb9969287114a9a4757e78f6f807	embu-guacu	SP	2018-04-26	2018-04-26	1	37.88	37.88	0	NEW	2026-05-13 10:04:56.520
93260	fbfdc06fca767d4802be65bd37da8862	betim	MG	2018-07-27	2018-07-27	1	260.99	260.99	0	NEW	2026-05-13 10:04:56.520
93261	fbff9b6a93c88f5c1fa0c3ffcf243d97	sobral	CE	2018-06-09	2018-06-09	1	576.56	576.56	0	NEW	2026-05-13 10:04:56.520
93262	fc00cf190fcd0d74d417ef9064d5bb6c	ivoti	RS	2018-08-22	2018-08-22	1	340.03	340.03	0	NEW	2026-05-13 10:04:56.520
93263	fc00da40808e113053d8a26c3e854ccf	rio de janeiro	RJ	2017-01-08	2017-01-08	1	25.10	25.10	0	NEW	2026-05-13 10:04:56.520
93264	fc01d75cfdf5e9caf28acd0d6c3803ac	eunapolis	BA	2017-12-06	2017-12-06	1	54.05	54.05	0	NEW	2026-05-13 10:04:56.520
93265	fc0444e91c145f2cbc5c76c0e8f8be4d	osasco	SP	2018-04-27	2018-04-27	1	16.39	16.39	0	NEW	2026-05-13 10:04:56.520
93266	fc051e0c442911d33c20705b7ef27942	ribeirao preto	SP	2017-04-23	2017-04-23	1	254.84	254.84	0	NEW	2026-05-13 10:04:56.520
93267	fc056c9606abd89308c26448f8036ffd	embu das artes	SP	2018-05-07	2018-05-07	1	63.86	63.86	0	NEW	2026-05-13 10:04:56.520
93268	fc06116082a6e23a21072673c4eb12f3	itapetinga	BA	2017-03-05	2017-03-05	1	38.68	38.68	0	NEW	2026-05-13 10:04:56.520
93269	fc06bc49c99d65a0828a32b606dcd059	goiania	GO	2018-01-05	2018-01-05	1	89.88	89.88	0	NEW	2026-05-13 10:04:56.520
93270	fc06c412df621fe309107f1bf3159e26	belo horizonte	MG	2017-11-24	2017-11-24	1	160.77	160.77	0	NEW	2026-05-13 10:04:56.520
93271	fc0749f31ad83e47f68714daa6034e96	curitiba	PR	2017-12-18	2017-12-18	1	42.38	42.38	0	NEW	2026-05-13 10:04:56.520
93272	fc07d9d0bcec4b21e5023c7ddc1a0a97	guarulhos	SP	2018-03-08	2018-03-08	1	99.71	99.71	0	NEW	2026-05-13 10:04:56.520
93273	fc07f4a61baae8c314528e33351df795	valparaiso de goias	GO	2018-08-03	2018-08-03	1	173.67	173.67	0	NEW	2026-05-13 10:04:56.520
93274	fc083a8b0f1f856ca53a16bf39d52d54	sao paulo	SP	2018-06-07	2018-06-07	1	69.22	69.22	0	NEW	2026-05-13 10:04:56.520
93275	fc08ce067e1b6462bad98e4adae6911f	rio de janeiro	RJ	2017-12-06	2017-12-06	1	76.08	76.08	0	NEW	2026-05-13 10:04:56.520
93276	fc090df65f93446022b5d905212f2766	bage	RS	2017-07-14	2017-07-14	1	154.16	154.16	0	NEW	2026-05-13 10:04:56.520
93277	fc09bd9c52826077629d200d15cf05fd	sao paulo	SP	2017-06-05	2017-06-05	1	62.76	62.76	0	NEW	2026-05-13 10:04:56.520
93278	fc0a613c6b9b23d3720b4f8878e1210d	canoas	RS	2017-03-26	2017-03-26	1	145.11	145.11	0	NEW	2026-05-13 10:04:56.520
93279	fc0a9229ea43fea6c9f9d79c06761a1e	hortolandia	SP	2018-02-06	2018-02-06	1	125.43	125.43	0	NEW	2026-05-13 10:04:56.520
93280	fc0aa87e3c2c13a4166152567bab1de8	macae	RJ	2018-06-29	2018-06-29	1	126.53	126.53	0	NEW	2026-05-13 10:04:56.520
93281	fc0aab61ef4538d51cefcfb054fe809c	niteroi	RJ	2017-03-13	2017-03-13	1	1298.10	1298.10	0	NEW	2026-05-13 10:04:56.520
93282	fc0b66df62531a772484f0604866e144	sao paulo	SP	2018-08-21	2018-08-21	1	81.41	81.41	0	NEW	2026-05-13 10:04:56.520
93283	fc0b945963334380d64039b1e9cc6266	rio de janeiro	RJ	2018-07-30	2018-07-30	1	222.69	222.69	0	NEW	2026-05-13 10:04:56.520
93284	fc0bcca3d8d90a812b707bb8e45069d6	arace	ES	2018-06-02	2018-06-02	1	44.63	44.63	0	NEW	2026-05-13 10:04:56.520
93285	fc0c8fedf06f4315139f755425a28b85	valinhos	SP	2017-12-19	2017-12-19	1	244.15	244.15	0	NEW	2026-05-13 10:04:56.520
93286	fc0d722b73848be8ce2a1a127125942e	niteroi	RJ	2018-06-29	2018-06-29	1	138.04	138.04	0	NEW	2026-05-13 10:04:56.520
93287	fc0daebcdb47ce543e33c0e1a192578e	mesquita	RJ	2017-08-31	2017-08-31	1	185.34	185.34	0	NEW	2026-05-13 10:04:56.520
93288	fc0df3222950bac40998531054db630a	angra dos reis	RJ	2017-10-20	2017-10-20	1	359.54	359.54	0	NEW	2026-05-13 10:04:56.520
93289	fc0f5429b80aba9f38f8344dcaa7e678	araruama	RJ	2018-05-14	2018-05-14	1	93.41	93.41	0	NEW	2026-05-13 10:04:56.520
93290	fc1076ac48d91abe8fb6ca4753f84b83	duque de caxias	RJ	2018-01-27	2018-01-27	1	56.17	56.17	0	NEW	2026-05-13 10:04:56.520
93291	fc11e5b57f5d9207e1d3a5f41e0795eb	goiania	GO	2017-10-08	2017-10-08	1	366.19	366.19	0	NEW	2026-05-13 10:04:56.520
93292	fc11f51d09aa42ff0c7e43dfe353d7b1	sao paulo	SP	2018-08-19	2018-08-19	1	22.39	22.39	0	NEW	2026-05-13 10:04:56.520
93293	fc1266d06a97ca5314f0b3d4def53a5d	itaguacu	ES	2017-11-23	2017-11-23	1	1334.28	1334.28	0	NEW	2026-05-13 10:04:56.520
93294	fc128a4fe9079758a234b36379013c26	sao paulo	SP	2017-12-28	2017-12-28	1	112.30	112.30	0	NEW	2026-05-13 10:04:56.520
93295	fc139ea2af6753a0aa1e8af9eea35c8b	araucaria	PR	2018-07-13	2018-07-13	1	74.01	74.01	0	NEW	2026-05-13 10:04:56.520
93296	fc13e33242b4f5a32f001a9d5873b880	aracatuba	SP	2017-03-01	2017-03-01	1	30.95	30.95	0	NEW	2026-05-13 10:04:56.520
93297	fc13f755faf0081d8390df3dd5a9d082	imbituba	SC	2018-05-16	2018-05-16	1	214.30	214.30	0	NEW	2026-05-13 10:04:56.520
93298	fc16565ad8c9887ecc561e0708cd14ba	vitoria	ES	2017-09-01	2017-09-01	1	77.57	77.57	0	NEW	2026-05-13 10:04:56.520
93299	fc174418fd8dcc8694e3df5c837551a4	presidente prudente	SP	2018-05-17	2018-05-17	1	274.56	274.56	0	NEW	2026-05-13 10:04:56.520
93300	fc180164825753aead139a501ab5e98e	contagem	MG	2018-08-15	2018-08-15	1	52.04	52.04	0	NEW	2026-05-13 10:04:56.520
93301	fc19fe9ac733e36ff8227c29435c2030	jales	SP	2017-01-25	2018-05-23	2	133.53	66.77	1	REGULAR	2026-05-13 10:04:56.520
93302	fc1a7488fffb57771bc202aad56bb74d	rio de janeiro	RJ	2017-05-10	2017-05-10	1	845.51	845.51	0	NEW	2026-05-13 10:04:56.520
93303	fc1bbd664ccf3ae6af0d62e4fa292aa2	nova granada	SP	2018-03-02	2018-03-02	1	81.89	81.89	0	NEW	2026-05-13 10:04:56.520
93304	fc1bc473b3506bf107744bfdba070cb2	monte azul	MG	2017-08-21	2017-08-21	1	31.00	31.00	0	NEW	2026-05-13 10:04:56.520
93305	fc1c186e0436f5b790ab26eea95aafff	indiaroba	SE	2017-03-31	2017-03-31	1	68.80	68.80	0	NEW	2026-05-13 10:04:56.520
93306	fc1c735fd279ad7321e7b40a4f9d361f	muzambinho	MG	2018-02-05	2018-02-05	2	143.58	71.79	1	REGULAR	2026-05-13 10:04:56.520
93307	fc1d4511ccd19505c9910e95cd5aae33	niteroi	RJ	2017-08-06	2017-08-06	1	132.02	132.02	0	NEW	2026-05-13 10:04:56.520
93308	fc1d84135c8726ba41d27ed697b677ce	araguari	MG	2017-04-28	2017-04-28	1	215.47	215.47	0	NEW	2026-05-13 10:04:56.520
93309	fc1dfd68f0a1dc5fe990ddd27bf197d2	carinhanha	BA	2018-02-12	2018-02-12	1	200.61	200.61	0	NEW	2026-05-13 10:04:56.520
93310	fc1e008cd6a65d0e5dc8c0bc61213d52	sao paulo	SP	2017-11-14	2017-11-14	1	115.35	115.35	0	NEW	2026-05-13 10:04:56.520
93311	fc1eac58b91f0b363b4841ded521729a	santos	SP	2017-03-07	2017-03-07	1	99.75	99.75	0	NEW	2026-05-13 10:04:56.520
93312	fc21aac338af3c81b22cc5fd0e9c4831	assis	SP	2018-04-05	2018-04-05	1	177.59	177.59	0	NEW	2026-05-13 10:04:56.520
93313	fc21b4c52a959e15cdf966ec8b113221	presidente epitacio	SP	2017-06-26	2017-06-26	1	458.51	458.51	0	NEW	2026-05-13 10:04:56.520
93314	fc21eb0ddfe5a3662fcba6dc936277e2	santos dumont	MG	2017-12-21	2017-12-21	1	54.17	54.17	0	NEW	2026-05-13 10:04:56.520
93315	fc2261ae2c583aa2e68241456a6467c8	primeiro de maio	PR	2018-05-13	2018-05-13	2	579.11	289.56	1	REGULAR	2026-05-13 10:04:56.520
93316	fc247d40bc8d0658c114e60ff4263d09	barueri	SP	2017-08-23	2017-08-23	1	177.26	177.26	0	NEW	2026-05-13 10:04:56.520
93317	fc24db02becd484accefaa5af59c18b1	sorocaba	SP	2018-06-04	2018-06-25	2	1588.95	794.47	1	REGULAR	2026-05-13 10:04:56.520
93318	fc25f71bab94146446884fc523121d48	porto esperidiao	MT	2018-08-04	2018-08-04	1	128.78	128.78	0	NEW	2026-05-13 10:04:56.520
93319	fc2657bd6ede99752c7373f00bb9017d	brasilia	DF	2018-07-11	2018-07-11	1	123.49	123.49	0	NEW	2026-05-13 10:04:56.520
93320	fc26fd74a5d2f4716a5e7e820897fcaa	itu	SP	2018-01-13	2018-01-13	1	115.46	115.46	0	NEW	2026-05-13 10:04:56.520
93321	fc27ae83454914d1fa338583117993ef	rio de janeiro	RJ	2018-07-17	2018-07-17	1	57.07	57.07	0	NEW	2026-05-13 10:04:56.520
93322	fc27b2de2edfed6001918a4baa836546	bombinhas	SC	2017-08-11	2017-08-11	1	199.44	199.44	0	NEW	2026-05-13 10:04:56.520
93323	fc283632af2b8838b692cbcaaab40a65	campinas	SP	2018-02-19	2018-02-19	1	104.65	104.65	0	NEW	2026-05-13 10:04:56.520
93324	fc28b581e87c66f682395992aaab220d	salvador	BA	2017-07-02	2017-07-02	1	43.14	43.14	0	NEW	2026-05-13 10:04:56.520
93325	fc292c53aae1ed69f37070458405686f	caraguatatuba	SP	2017-10-09	2017-10-09	1	74.57	74.57	0	NEW	2026-05-13 10:04:56.520
93326	fc298be014ce873fbaeca6a82d01635a	miraguai	RS	2017-10-27	2017-10-27	1	183.29	183.29	0	NEW	2026-05-13 10:04:56.520
93327	fc29c90853ee133fe921be3fc4ce9e02	iacu	BA	2018-04-15	2018-04-15	1	288.82	288.82	0	NEW	2026-05-13 10:04:56.520
93328	fc29da50ccc5a3cbdadf475432a8caa7	rio de janeiro	RJ	2017-12-10	2017-12-10	1	139.52	139.52	0	NEW	2026-05-13 10:04:56.520
93329	fc2b5f19f2fea59761bf4961bc83ada6	belo horizonte	MG	2018-05-16	2018-05-16	1	20.61	20.61	0	NEW	2026-05-13 10:04:56.520
93330	fc2c366770ab05b0e97ce7e59b293fbe	cananeia	SP	2018-03-12	2018-03-12	1	124.85	124.85	0	NEW	2026-05-13 10:04:56.520
93331	fc2c474ca9fc1e074a763b8980f3e016	campinas	SP	2017-12-27	2017-12-27	1	92.76	92.76	0	NEW	2026-05-13 10:04:56.520
93332	fc2c5c6570836dbb5fffb46265b26a3d	cruz das almas	BA	2018-07-11	2018-07-11	1	201.16	201.16	0	NEW	2026-05-13 10:04:56.520
93333	fc2e9d70ce1e9c19422b859224a9abd9	itacare	BA	2017-04-11	2017-04-11	1	62.59	62.59	0	NEW	2026-05-13 10:04:56.520
93334	fc2ee6e4662c1d201c8cc20f2ea247d1	serra	ES	2018-03-26	2018-03-26	1	43.22	43.22	0	NEW	2026-05-13 10:04:56.520
